 iteration      lambda
     88750   25.446302
     88775   25.941765
     88800   24.999392
     88825   25.231583
     88850   25.653283
     88875   25.627080
     88900   25.434952
     88925   25.583313
     88950   25.903915
     88975   25.979518
     89000   25.755743
     89025   25.403706
     89050   26.339726
     89075   26.222492
     89100   26.265510
     89125   26.587048
     89150   25.745932
     89175   25.668109
     89200   25.943275
     89225   24.904322
     89250   24.748296
     89275   25.810275
     89300   24.941224
     89325   26.655930
     89350   26.040168
     89375   25.647722
     89400   24.851090
     89425   26.128906
     89450   25.519651
     89475   25.702761
     89500   25.214589
     89525   26.154806
     89550   26.451900
     89575   26.118579
     89600   25.611374
     89625   27.252938
     89650   27.024757
     89675   26.331428
     89700   26.346878
     89725   26.564620
     89750   26.168461
     89775   25.821506
     89800   25.016019
     89825   24.432304
     89850   24.164354
     89875   24.581575
     89900   24.373653
     89925   24.880649
     89950   24.794225
     89975   24.677552
     90000   23.869601
     90025   26.102405
     90050   25.252246
     90075   26.263893
     90100   25.876537
     90125   26.993861
     90150   24.840204
     90175   25.608142
     90200   24.943164
     90225   23.603157
     90250   24.102759
     90275   23.561258
     90300   24.241571
     90325   25.118535
     90350   26.147786
     90375   24.486869
     90400   24.595308
     90425   24.721530
     90450   24.254866
     90475   24.264713
     90500   25.055997
     90525   25.114301
     90550   24.988849
     90575   23.987302
     90600   24.768101
     90625   24.545551
     90650   25.390974
     90675   24.410675
     90700   24.041282
     90725   24.469425
     90750   23.796407
     90775   23.870333
     90800   24.604793
     90825   23.202379
     90850   24.058104
     90875   22.894746
     90900   22.543517
     90925   22.399946
     90950   22.334552
     90975   22.995382
     91000   21.975211
     91025   21.943236
     91050   21.479417
     91075   22.359877
     91100   23.045108
     91125   22.240730
     91150   22.165080
     91175   22.154111
     91200   22.288165
     91225   21.986271
     91250   21.697240
     91275   22.342134
     91300   22.307443
     91325   22.176103
     91350   22.270182
     91375   22.534955
     91400   22.759106
     91425   22.692970
     91450   22.811256
     91475   22.225821
     91500   22.091556
     91525   21.823389
     91550   21.570524
     91575   22.738983
     91600   22.449470
     91625   21.508986
     91650   21.328657
     91675   21.118600
     91700   22.158330
     91725   22.525359
     91750   21.679986
     91775   21.891480
     91800   23.141250
     91825   23.337843
     91850   22.225920
     91875   22.357023
     91900   22.613995
     91925   22.841611
     91950   22.196403
     91975   23.724379
     92000   23.349304
     92025   23.674546
     92050   22.885224
     92075   23.409872
     92100   23.336341
     92125   23.300201
     92150   23.613180
     92175   23.408635
     92200   23.009783
     92225   22.941650
     92250   23.380261
     92275   23.421495
     92300   24.459578
     92325   23.974665
     92350   24.325097
     92375   26.486354
     92400   25.332213
     92425   24.388282
     92450   23.375815
     92475   22.971116
     92500   23.030336
     92525   23.563095
     92550   23.593408
     92575   23.238255
     92600   23.150519
     92625   23.803933
     92650   23.781252
     92675   23.975410
     92700   24.075680
     92725   24.348479
     92750   23.577130
     92775   23.995608
     92800   23.215495
     92825   23.233480
     92850   23.324746
     92875   23.078890
     92900   23.266450
     92925   23.031419
     92950   23.113003
     92975   22.792133
     93000   22.759715
     93025   23.787561
     93050   23.203934
     93075   22.792695
     93100   23.403403
     93125   22.139495
     93150   22.974923
     93175   23.535164
     93200   23.220638
     93225   22.681230
     93250   23.135529
     93275   22.987887
     93300   23.931290
     93325   23.113023
     93350   23.653988
     93375   24.173133
     93400   23.389362
     93425   23.710453
     93450   23.081174
     93475   23.954555
     93500   24.118029
     93525   24.445868
     93550   23.648653
     93575   22.465486
     93600   22.681627
     93625   23.229494
     93650   23.360591
     93675   22.868458
     93700   24.020359
     93725   24.608210
     93750   23.491608
     93775   23.628420
     93800   24.334374
     93825   23.988125
     93850   24.089374
     93875   24.206089
     93900   24.436181
     93925   25.500254
     93950   24.626340
     93975   23.415983
     94000   25.297835
     94025   24.658370
     94050   23.935407
     94075   24.638138
     94100   25.330380
     94125   25.281325
     94150   25.622684
     94175   26.517623
     94200   25.540862
     94225   25.608158
     94250   25.768779
     94275   25.139648
     94300   25.772280
     94325   25.567110
     94350   25.320326
     94375   25.654843
     94400   26.160283
     94425   25.224035
     94450   26.611462
     94475   25.826910
     94500   24.749952
     94525   24.969967
     94550   24.185024
     94575   25.304039
     94600   25.365065
     94625   24.891660
     94650   25.598787
     94675   25.890826
     94700   24.896147
     94725   26.191094
     94750   26.960515
     94775   27.004497
     94800   26.780894
     94825   26.634921
     94850   25.633035
     94875   26.201051
     94900   26.880138
     94925   26.478227
     94950   25.680891
     94975   26.170242
     95000   26.245589
     95025   26.062191
     95050   26.430724
     95075   26.753968
     95100   27.273411
     95125   26.410159
     95150   26.223246
     95175   27.115700
     95200   26.562618
     95225   25.748332
     95250   26.772978
     95275   26.862869
     95300   27.742944
     95325   27.219041
     95350   26.878520
     95375   26.855702
     95400   26.828260
     95425   27.987709
     95450   27.194144
     95475   27.362612
     95500   27.782302
     95525   27.938206
     95550   27.574868
     95575   27.597947
     95600   27.317924
     95625   27.025840
     95650   28.088081
     95675   27.452072
     95700   27.512273
     95725   26.855910
     95750   27.378469
     95775   27.756228
     95800   27.345023
     95825   26.919170
     95850   25.627275
     95875   25.336704
     95900   25.406704
     95925   25.172164
     95950   26.191559
     95975   24.842977
     96000   24.771766
     96025   24.231803
     96050   24.685356
     96075   23.799515
     96100   24.548936
     96125   24.718430
     96150   23.639739
     96175   23.367407
     96200   23.914977
     96225   24.311736
     96250   24.674512
     96275   24.225279
     96300   25.097796
     96325   24.817293
     96350   24.796567
     96375   24.770112
     96400   24.578504
     96425   24.275250
     96450   24.252785
     96475   23.844250
     96500   24.263139
     96525   23.296796
     96550   23.865081
     96575   23.422784
     96600   23.814106
     96625   23.626351
     96650   23.889044
     96675   24.574366
     96700   24.032951
     96725   24.239131
     96750   24.528705
     96775   24.796001
     96800   24.596369
     96825   24.671618
     96850   23.827655
     96875   23.718622
     96900   24.714593
     96925   24.990486
     96950   25.148468
     96975   25.337102
     97000   25.976223
     97025   26.009366
     97050   26.612885
     97075   25.970894
     97100   25.949801
     97125   25.301019
     97150   24.643873
     97175   24.270894
     97200   24.440970
     97225   24.944947
     97250   26.248172
     97275   25.255732
     97300   24.731781
     97325   24.438873
     97350   23.802110
     97375   23.522560
     97400   24.537185
     97425   23.660098
     97450   24.912206
     97475   25.098192
     97500   25.390708
     97525   25.574651
     97550   24.984024
     97575   24.644551
     97600   24.999321
     97625   25.583227
     97650   24.503572
     97675   24.631699
     97700   24.643356
     97725   24.778160
     97750   24.279497
     97775   24.398920
     97800   24.298248
     97825   23.839789
     97850   24.690374
     97875   23.952783
     97900   24.954772
     97925   24.774366
     97950   24.084485
     97975   24.538710
     98000   24.779520
     98025   23.858153
     98050   23.646336
     98075   23.973747
     98100   24.071083
     98125   24.400975
     98150   24.317108
     98175   24.008433
     98200   24.551108
     98225   23.611865
     98250   23.715156
     98275   24.205578
     98300   24.141061
     98325   24.072154
     98350   24.347019
     98375   24.106257
     98400   24.108789
     98425   23.858415
     98450   23.897901
     98475   23.405563
     98500   24.612676
     98525   24.103488
     98550   24.699664
     98575   24.667789
     98600   24.487556
     98625   24.390725
     98650   24.209724
     98675   23.928148
     98700   24.079424
     98725   23.972444
     98750   23.784967
     98775   24.273852
     98800   24.897131
     98825   24.535919
     98850   25.060118
     98875   23.976660
     98900   24.461123
     98925   23.699690
     98950   25.611426
     98975   25.045358
     99000   25.075446
     99025   25.690165
     99050   24.405148
     99075   24.375210
     99100   25.814452
     99125   26.252114
     99150   25.028822
     99175   26.065626
     99200   26.174724
     99225   26.889182
     99250   25.529274
     99275   24.717032
     99300   24.015311
     99325   25.518761
     99350   25.454372
     99375   25.235691
     99400   24.232382
     99425   25.003593
     99450   24.991989
     99475   25.050126
     99500   24.957913
     99525   25.008728
     99550   24.961347
     99575   25.002420
     99600   25.221987
     99625   24.988131
     99650   25.633211
     99675   24.482706
     99700   24.361169
     99725   25.086774
     99750   25.062980
     99775   25.655323
     99800   24.858976
     99825   24.426202
     99850   26.043521
     99875   25.890749
     99900   26.365923
     99925   25.421879
     99950   26.318688
     99975   26.163609
    100000   25.987022
    100025   27.421721
    100050   26.785793
    100075   26.571638
    100100   25.379403
    100125   26.250470
    100150   27.282642
    100175   27.462652
    100200   26.393227
    100225   27.337273
    100250   27.084470
    100275   26.681346
    100300   27.020041
    100325   26.929544
    100350   27.617485
    100375   26.546294
    100400   27.009869
    100425   26.479023
    100450   26.745330
    100475   25.668031
    100500   25.742627
    100525   26.532926
    100550   24.691282
    100575   26.200798
    100600   25.473690
    100625   25.312070
    100650   25.983773
    100675   25.512685
    100700   26.166975
    100725   26.779200
    100750   26.587963
    100775   26.491634
    100800   25.793749
    100825   27.095790
    100850   27.231198
    100875   26.359818
    100900   26.040985
    100925   26.715094
    100950   27.070228
    100975   26.312445
    101000   27.150647
    101025   26.261440
    101050   26.116354
    101075   25.526216
    101100   25.853874
    101125   26.460351
    101150   25.428011
    101175   24.695758
    101200   24.786638
    101225   25.906047
    101250   26.473745
    101275   26.889711
    101300   26.335954
    101325   25.816650
    101350   26.177878
    101375   26.602187
    101400   27.080198
    101425   27.253163
    101450   26.955748
    101475   25.959125
    101500   26.643433
    101525   26.217635
    101550   26.473076
    101575   27.202332
    101600   27.107329
    101625   26.756503
    101650   26.575876
    101675   27.049968
    101700   27.549099
    101725   26.571254
    101750   27.899963
    101775   28.555810
    101800   28.549789
    101825   29.471419
    101850   28.132154
    101875   28.087040
    101900   27.966618
    101925   28.854577
    101950   28.632031
    101975   28.359112
    102000   28.551746
    102025   28.846023
    102050   29.519551
    102075   28.514980
    102100   28.497701
    102125   28.023525
    102150   29.456241
    102175   28.779274
    102200   28.859137
    102225   28.903619
    102250   28.803378
    102275   28.851801
    102300   29.393460
    102325   27.761192
    102350   26.531116
    102375   26.975399
    102400   27.249694
    102425   26.973923
    102450   28.103194
    102475   27.605699
    102500   27.620564
    102525   27.547623
    102550   27.747870
    102575   27.355800
    102600   28.170510
    102625   27.613891
    102650   27.704860
    102675   26.916666
    102700   27.071441
    102725   27.061509
    102750   26.874989
    102775   26.140909
    102800   25.789081
    102825   25.001723
    102850   26.130264
    102875   26.334957
    102900   26.409153
    102925   26.660199
    102950   26.582830
    102975   26.220016
    103000   25.591295
    103025   25.167102
    103050   26.026828
    103075   26.540022
    103100   26.026618
    103125   25.234046
    103150   25.501241
    103175   25.349444
    103200   25.336481
    103225   23.362781
    103250   23.666116
    103275   24.603021
    103300   24.821223
    103325   24.319064
    103350   25.140791
    103375   25.219733
    103400   26.373475
    103425   26.496475
    103450   25.634029
    103475   25.928477
    103500   26.013897
    103525   25.268885
    103550   25.171870
    103575   24.791267
    103600   24.807432
    103625   24.475018
    103650   23.718431
    103675   23.570074
    103700   23.391382
    103725   24.778783
    103750   23.530208
    103775   24.264284
    103800   23.146570
    103825   24.402919
    103850   24.103891
    103875   24.513963
    103900   24.723769
    103925   24.926556
    103950   24.627182
    103975   23.973806
    104000   24.638808
    104025   24.372157
    104050   24.780901
    104075   25.199907
    104100   24.426962
    104125   26.124445
    104150   25.301242
    104175   25.601944
    104200   25.164782
    104225   25.278095
    104250   24.839129
    104275   24.715610
    104300   24.744042
    104325   24.546460
    104350   24.777486
    104375   24.921837
    104400   24.192851
    104425   24.406627
    104450   24.067342
    104475   24.486812
    104500   24.038302
    104525   24.564274
    104550   23.478699
    104575   23.767895
    104600   24.005675
    104625   24.557416
    104650   23.629011
    104675   24.470294
    104700   24.181597
    104725   24.458782
    104750   24.635872
    104775   25.370824
    104800   25.658799
    104825   25.900410
    104850   25.105754
    104875   25.060756
    104900   25.938008
    104925   24.824448
    104950   24.754256
    104975   24.532222
    105000   26.035516
    105025   25.688493
    105050   26.063794
    105075   24.939295
    105100   24.658299
    105125   24.674375
    105150   25.198463
    105175   25.990548
    105200   25.897602
    105225   26.292175
    105250   25.743971
    105275   26.914456
    105300   25.988828
    105325   25.924180
    105350   25.209146
    105375   25.723538
    105400   25.367631
    105425   25.962133
    105450   25.549702
    105475   26.034497
    105500   26.570787
    105525   26.721771
    105550   27.070154
    105575   26.714520
    105600   27.060349
    105625   26.562557
    105650   26.925872
    105675   26.552417
    105700   26.535179
    105725   27.016669
    105750   27.156618
    105775   27.158801
    105800   27.427781
    105825   27.762043
    105850   27.649156
    105875   26.864913
    105900   27.754662
    105925   27.276487
    105950   27.618058
    105975   28.599882
    106000   27.659885
    106025   27.800859
    106050   27.476654
    106075   27.735146
    106100   28.448092
    106125   28.422868
    106150   27.723101
    106175   27.249392
    106200   27.628112
    106225   27.243472
    106250   27.340908
    106275   26.545904
    106300   27.088645
    106325   26.895443
    106350   26.284906
    106375   26.441425
    106400   27.285580
    106425   27.128417
    106450   27.267946
    106475   27.557664
    106500   26.958850
    106525   27.836103
    106550   27.534405
    106575   27.865357
    106600   27.721231
    106625   27.707307
    106650   26.381797
    106675   27.516274
    106700   27.526130
    106725   27.668267
    106750   27.361454
    106775   26.644438
    106800   28.446658
    106825   27.416629
    106850   28.046227
    106875   27.944705
    106900   27.000661
    106925   29.066837
    106950   28.969342
    106975   28.952142
    107000   28.489972
    107025   28.861874
    107050   28.186534
    107075   28.578696
    107100   27.694216
    107125   27.123401
    107150   27.113834
    107175   28.064172
    107200   27.872752
    107225   27.814399
    107250   28.530316
    107275   29.221053
    107300   28.903007
    107325   28.566987
    107350   28.004858
    107375   28.561344
    107400   28.508105
    107425   28.358384
    107450   27.830927
    107475   28.230223
    107500   27.930434
    107525   28.203425
    107550   28.580824
    107575   29.058282
    107600   27.930446
    107625   27.601778
    107650   28.329005
    107675   26.793036
    107700   27.471058
    107725   27.766428
    107750   28.167375
    107775   28.105945
    107800   27.232743
    107825   26.830250
    107850   27.497623
    107875   26.474315
    107900   25.578859
    107925   25.923831
    107950   25.808648
    107975   26.387176
    108000   26.776081
    108025   26.553090
    108050   27.737462
    108075   26.902320
    108100   28.216853
    108125   26.734985
    108150   26.646501
    108175   26.747630
    108200   26.592458
    108225   27.356491
    108250   27.634815
    108275   26.408522
    108300   26.673984
    108325   26.033996
    108350   26.887791
    108375   26.645849
    108400   28.283257
    108425   26.394425
    108450   26.525461
    108475   26.847115
    108500   27.261163
    108525   27.534947
    108550   27.195264
    108575   26.998320
    108600   26.525607
    108625   26.025825
    108650   28.061162
    108675   28.091508
    108700   27.171938
    108725   27.682372
    108750   26.617745
    108775   27.895425
    108800   27.279527
    108825   28.075450
    108850   28.356130
    108875   26.817096
    108900   27.771069
    108925   28.022357
    108950   27.709477
    108975   27.427818
    109000   26.150261
    109025   26.979739
    109050   27.181324
    109075   27.281294
    109100   27.049458
    109125   26.611641
    109150   25.882652
    109175   25.360950
    109200   26.155640
    109225   26.346462
    109250   26.590940
    109275   26.578022
    109300   27.084644
    109325   26.818176
    109350   26.032510
    109375   27.395730
    109400   26.450210
    109425   26.297738
    109450   25.626755
    109475   26.541869
    109500   26.175256
    109525   25.908894
    109550   26.601483
    109575   25.955971
    109600   26.535290
    109625   26.775769
    109650   26.666806
    109675   27.183033
    109700   27.424428
    109725   28.695253
    109750   27.276347
    109775   27.659141
    109800   28.147271
    109825   27.632868
    109850   27.206464
    109875   28.323668
    109900   27.523144
    109925   27.628949
    109950   27.245697
    109975   26.721803
    110000   28.208845
    110025   27.745469
    110050   26.606941
    110075   26.426902
    110100   24.843949
    110125   26.899475
    110150   26.809556
    110175   27.498208
    110200   28.415069
    110225   27.492082
    110250   27.323168
    110275   27.247230
    110300   27.133433
    110325   26.591994
    110350   26.299000
    110375   27.937546
    110400   26.968410
    110425   26.306784
    110450   27.364934
    110475   26.484752
    110500   26.473154
    110525   26.501205
    110550   27.802969
    110575   27.468557
    110600   27.125938
    110625   27.631604
    110650   26.170586
    110675   26.998095
    110700   26.828403
    110725   26.172014
    110750   26.679659
    110775   26.931008
    110800   27.040096
    110825   27.729481
    110850   27.392142
    110875   28.628192
    110900   27.493086
    110925   27.120785
    110950   27.883049
    110975   27.587006
    111000   26.669029
    111025   27.889730
    111050   26.147920
    111075   27.543087
    111100   26.411639
    111125   26.945999
    111150   28.090304
    111175   27.434718
    111200   28.518170
    111225   27.141142
    111250   27.981183
    111275   27.507282
    111300   27.714121
    111325   28.138403
    111350   27.345556
    111375   27.971872
    111400   29.064598
    111425   28.804865
    111450   28.486776
    111475   28.312475
    111500   27.574962
    111525   27.955531
    111550   28.096301
    111575   28.897493
    111600   28.388548
    111625   27.983968
    111650   29.088410
    111675   28.530901
    111700   27.944369
    111725   28.072878
    111750   28.163077
    111775   28.267100
    111800   29.760753
    111825   29.333214
    111850   29.104941
    111875   28.949239
    111900   27.562636
    111925   27.252810
    111950   27.358144
    111975   28.537293
    112000   27.830889
    112025   28.004957
    112050   27.203673
    112075   27.271145
    112100   26.666596
    112125   27.347193
    112150   27.485494
    112175   26.517753
    112200   27.325178
    112225   26.329616
    112250   25.829933
    112275   26.760412
    112300   25.610085
    112325   25.986783
    112350   25.044135
    112375   26.076998
    112400   25.568823
    112425   25.386535
    112450   25.844993
    112475   25.905473
    112500   25.992308
    112525   25.007600
    112550   25.431401
    112575   26.081501
    112600   25.757987
    112625   24.993160
    112650   24.770909
    112675   25.816257
    112700   24.699299
    112725   26.420338
    112750   26.247364
    112775   26.032315
    112800   25.368349
    112825   25.975405
    112850   25.675033
    112875   26.041998
    112900   26.524724
    112925   25.913588
    112950   27.081810
    112975   25.798785
    113000   25.275545
    113025   26.371218
    113050   25.581091
    113075   26.905404
    113100   26.360577
    113125   26.416815
    113150   25.862179
    113175   24.939655
    113200   25.687396
    113225   25.126586
    113250   25.578307
    113275   24.382365
    113300   24.249515
    113325   24.801396
    113350   25.108592
    113375   25.088252
    113400   24.981465
    113425   24.678579
    113450   25.232323
    113475   25.476041
    113500   25.173665
    113525   26.467181
    113550   26.127520
    113575   26.100816
    113600   26.220951
    113625   26.322554
    113650   26.563176
    113675   26.172989
    113700   26.165184
    113725   25.816354
    113750   25.912753
    113775   25.900848
    113800   26.686885
    113825   24.979585
    113850   25.662229
    113875   26.044361
    113900   25.662860
    113925   27.198023
    113950   25.577579
    113975   26.518929
    114000   27.234774
    114025   26.283200
    114050   24.885441
    114075   24.619209
    114100   24.446131
    114125   24.226495
    114150   24.246577
    114175   25.297238
    114200   25.167527
    114225   25.459248
    114250   25.401320
    114275   25.461106
    114300   24.939416
    114325   25.537190
    114350   25.535069
    114375   25.838500
    114400   25.691005
    114425   24.873859
    114450   25.860947
    114475   26.169207
    114500   25.791350
    114525   26.271811
    114550   27.096740
    114575   26.380124
    114600   26.914053
    114625   25.747981
    114650   25.023605
    114675   25.741691
    114700   25.193623
    114725   25.355836
    114750   26.099038
    114775   26.078397
    114800   25.462873
    114825   25.569759
    114850   26.591595
    114875   25.528325
    114900   25.920084
    114925   26.251149
    114950   26.675518
    114975   25.882476
    115000   25.250605
    115025   25.097381
    115050   24.463106
    115075   25.325888
    115100   25.269421
    115125   26.229160
    115150   26.346680
    115175   26.871402
    115200   26.063882
    115225   26.236626
    115250   25.692512
    115275   25.058462
    115300   25.114826
    115325   26.503732
    115350   25.962515
    115375   26.070322
    115400   25.910815
    115425   27.420158
    115450   26.575176
    115475   26.359831
    115500   26.148941
    115525   26.439932
    115550   25.928169
    115575   25.073866
    115600   24.391812
    115625   23.897534
    115650   24.712900
    115675   25.089051
    115700   24.924789
    115725   24.487330
    115750   24.411595
    115775   25.279167
    115800   25.131366
    115825   24.676695
    115850   25.878364
    115875   25.956079
    115900   25.873251
    115925   25.489175
    115950   25.521112
    115975   25.227595
    116000   24.717602
    116025   25.791366
    116050   25.302385
    116075   24.894611
    116100   25.266589
    116125   25.563131
    116150   26.095288
    116175   25.662359
    116200   24.830326
    116225   25.816190
    116250   25.311906
    116275   25.340606
    116300   24.846781
    116325   25.116797
    116350   24.656326
    116375   25.830198
    116400   24.821427
    116425   25.610933
    116450   26.111917
    116475   26.031205
    116500   27.028083
    116525   25.882286
    116550   26.349559
    116575   25.904631
    116600   26.823896
    116625   26.812235
    116650   26.768780
    116675   27.362469
    116700   27.399312
    116725   27.521548
    116750   27.778179
    116775   27.342539
    116800   27.158958
    116825   27.799916
    116850   26.507179
    116875   26.627580
    116900   26.731403
    116925   27.031487
    116950   27.245009
    116975   25.737318
    117000   26.849568
    117025   26.644575
    117050   27.312200
    117075   27.811516
    117100   27.165629
    117125   26.246385
    117150   26.106957
    117175   26.072659
    117200   26.124176
    117225   25.778466
    117250   25.996315
    117275   26.755608
    117300   27.263855
    117325   26.542526
    117350   27.786400
    117375   26.593849
    117400   26.222246
    117425   26.772162
    117450   27.066602
    117475   26.300957
    117500   27.148368
    117525   26.646585
    117550   25.687220
    117575   26.707288
    117600   27.283768
    117625   26.557075
    117650   26.797703
    117675   26.623983
    117700   26.602368
    117725   26.973292
    117750   26.615887
    117775   25.490718
    117800   26.803824
    117825   26.542283
    117850   27.107447
    117875   26.466376
    117900   26.825901
    117925   26.935274
    117950   26.754569
    117975   25.918919
    118000   26.710870
    118025   26.354113
    118050   26.424390
    118075   26.580045
    118100   26.475003
    118125   26.737941
    118150   25.775903
    118175   24.849271
    118200   25.027418
    118225   25.736182
    118250   25.887653
    118275   25.291410
    118300   24.819660
    118325   24.653914
    118350   24.711413
    118375   24.785578
    118400   24.878014
    118425   23.837880
    118450   24.359082
    118475   24.430286
    118500   24.685452
    118525   24.262673
    118550   23.438557
    118575   23.982618
    118600   24.162584
    118625   23.804527
    118650   22.869216
    118675   22.909291
    118700   23.565041
    118725   23.447459
    118750   23.334018
    118775   22.813031
    118800   23.859307
    118825   23.852766
    118850   23.819946
    118875   24.142759
    118900   24.354150
    118925   23.636680
    118950   23.269677
    118975   23.535831
    119000   23.361040
    119025   23.664098
    119050   23.241215
    119075   23.917128
    119100   23.894435
    119125   24.738742
    119150   24.217578
    119175   24.197154
    119200   24.550158
    119225   25.598672
    119250   25.465725
    119275   26.084271
    119300   25.923646
    119325   25.552059
    119350   26.327250
    119375   24.995485
    119400   24.840912
    119425   25.480591
    119450   23.689988
    119475   23.452265
    119500   23.094863
    119525   24.258997
    119550   24.247949
    119575   23.725051
    119600   23.329316
    119625   24.301246
    119650   24.097501
    119675   24.717197
    119700   23.739756
    119725   24.618295
    119750   23.005535
    119775   22.828217
    119800   23.340247
    119825   22.648408
    119850   22.659867
    119875   23.056059
    119900   21.788985
    119925   22.175778
    119950   22.177711
    119975   22.537712
    120000   22.818887
    120025   22.454218
    120050   23.105903
    120075   22.785224
    120100   22.825938
    120125   23.356424
    120150   23.362350
    120175   23.448557
    120200   23.201890
    120225   23.285273
    120250   24.048775
    120275   23.173928
    120300   22.848727
    120325   23.692649
    120350   23.248443
    120375   23.287776
    120400   23.888019
    120425   24.331065
    120450   24.341377
    120475   24.631810
    120500   23.093173
    120525   23.842439
    120550   23.716197
    120575   24.047784
    120600   24.177942
    120625   25.235930
    120650   24.201249
    120675   24.140793
    120700   23.736732
    120725   23.366602
    120750   23.928606
    120775   23.877520
    120800   23.886682
    120825   24.399532
    120850   24.079788
    120875   23.152918
    120900   23.180064
    120925   24.354206
    120950   24.290654
    120975   24.084559
    121000   24.619702
    121025   23.893024
    121050   24.077764
    121075   23.919935
    121100   22.814435
    121125   23.346005
    121150   23.260432
    121175   24.614329
    121200   23.979435
    121225   24.156461
    121250   23.872331
    121275   23.884970
    121300   24.416017
    121325   24.315949
    121350   23.771966
    121375   23.631385
    121400   23.189061
    121425   24.022636
    121450   23.312159
    121475   22.893977
    121500   23.496152
    121525   23.774358
    121550   23.336207
    121575   24.027995
    121600   23.132008
    121625   23.747189
    121650   23.742083
    121675   24.650963
    121700   24.024877
    121725   24.865842
    121750   24.679949
    121775   24.480118
    121800   24.132619
    121825   25.260188
    121850   25.152834
    121875   24.361799
    121900   24.991535
    121925   24.512244
    121950   24.375471
    121975   24.797610
    122000   24.766292
    122025   24.708878
    122050   24.172887
    122075   23.588439
    122100   23.739282
    122125   23.193675
    122150   23.836230
    122175   23.822797
    122200   24.171312
    122225   24.148976
    122250   24.115388
    122275   23.488424
    122300   24.070319
    122325   23.609983
    122350   23.951565
    122375   24.516261
    122400   25.090738
    122425   24.326550
    122450   25.204688
    122475   24.346250
    122500   23.864113
    122525   24.161876
    122550   23.895321
    122575   23.406571
    122600   23.307622
    122625   23.701883
    122650   23.150323
    122675   23.915879
    122700   23.951061
    122725   22.353469
    122750   23.182911
    122775   23.196761
    122800   24.113175
    122825   24.832529
    122850   24.604289
    122875   23.799940
    122900   24.872042
    122925   23.802331
    122950   24.327459
    122975   24.015212
    123000   23.667471
    123025   22.930789
    123050   23.423776
    123075   23.292100
    123100   24.475768
    123125   23.907369
    123150   22.429710
    123175   22.623853
    123200   23.223933
    123225   23.722378
    123250   22.090247
    123275   23.603142
    123300   24.820933
    123325   23.604480
    123350   24.485081
    123375   23.864322
    123400   23.551581
    123425   23.802574
    123450   23.341908
    123475   23.143955
    123500   23.292707
    123525   23.825794
    123550   23.569072
    123575   23.214235
    123600   23.832724
    123625   23.564776
    123650   23.313084
    123675   24.259296
    123700   23.834158
    123725   23.178374
    123750   24.160644
    123775   24.082197
    123800   23.594592
    123825   23.764400
    123850   24.166522
    123875   24.984220
    123900   25.001265
    123925   24.562314
    123950   25.153980
    123975   25.109250
    124000   25.444574
    124025   25.636787
    124050   25.614979
    124075   25.389556
    124100   24.917027
    124125   24.735320
    124150   24.594894
    124175   24.932234
    124200   25.272245
    124225   24.444648
    124250   24.469581
    124275   23.729507
    124300   24.867302
    124325   24.780419
    124350   25.554761
    124375   25.288205
    124400   25.218785
    124425   25.338991
    124450   25.585742
    124475   25.269104
    124500   24.979555
    124525   24.603187
    124550   23.996413
    124575   24.644953
    124600   24.978998
    124625   25.588559
    124650   24.757364
    124675   24.494949
    124700   24.624618
    124725   25.121757
    124750   24.556743
    124775   24.250430
    124800   25.165397
    124825   24.282722
    124850   24.788860
    124875   24.792429
    124900   25.821311
    124925   24.345669
    124950   24.527884
    124975   24.044694
    125000   23.977717
    125025   23.580249
    125050   23.421818
    125075   23.627663
    125100   24.011450
    125125   23.613158
    125150   24.343396
    125175   23.842371
    125200   24.466329
    125225   24.131490
    125250   24.507739
    125275   24.208179
    125300   23.839527
    125325   24.602944
    125350   23.990229
    125375   24.362433
    125400   24.085066
    125425   23.478224
    125450   23.141776
    125475   24.828059
    125500   24.710817
    125525   25.261415
    125550   24.448527
    125575   24.616744
    125600   24.779496
    125625   24.631061
    125650   24.007120
    125675   24.034100
    125700   23.772750
    125725   23.567853
    125750   23.928215
    125775   24.783764
    125800   24.612115
    125825   24.472849
    125850   24.325870
    125875   24.324835
    125900   23.721960
    125925   23.460669
    125950   24.104827
    125975   23.573919
    126000   24.001059
    126025   23.687932
    126050   24.973623
    126075   24.118382
    126100   24.072592
    126125   24.517334
    126150   24.135838
    126175   23.528872
    126200   23.950736
    126225   22.963838
    126250   23.514483
    126275   23.265411
    126300   22.887846
    126325   23.196758
    126350   22.993089
    126375   24.027569
    126400   23.063907
    126425   22.991215
    126450   24.332037
    126475   23.146286
    126500   24.570492
    126525   24.501280
    126550   24.566280
    126575   24.049679
    126600   24.299195
    126625   23.843593
    126650   24.323623
    126675   24.194833
    126700   23.816659
    126725   23.649996
    126750   22.765487
    126775   24.027359
    126800   23.461046
    126825   22.109078
    126850   23.244466
    126875   24.101553
    126900   22.441913
    126925   22.644773
    126950   22.755863
    126975   22.054348
    127000   22.268217
    127025   23.078300
    127050   23.476499
    127075   22.934714
    127100   22.980588
    127125   23.438539
    127150   23.763541
    127175   23.248486
    127200   23.374945
    127225   23.765066
    127250   24.116118
    127275   23.630956
    127300   23.146010
    127325   22.497670
    127350   22.351939
    127375   22.151305
    127400   22.664306
    127425   23.488117
    127450   22.984345
    127475   22.907127
    127500   23.344822
    127525   23.075902
    127550   23.010305
    127575   23.023326
