 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     12125   -2.28417e+04    0.317750    0.330000    0.329853    0.200000    0.200000    0.340791    0.332686
     12150   -2.33261e+04    0.315180    0.340000    0.328235    0.080000    0.240000    0.335972    0.332388
     12175   -2.39936e+04    0.316581    0.340000    0.327523    0.280000    0.360000    0.339902    0.332116
     12200   -2.38969e+04    0.314744    0.430000    0.320996    0.320000    0.400000    0.343922    0.331610
     12225   -2.30748e+04    0.317399    0.330000    0.326847    0.360000    0.280000    0.338693    0.332939
     12250   -2.23906e+04    0.314847    0.340000    0.326225    0.280000    0.320000    0.336007    0.332152
     12275   -2.18783e+04    0.315616    0.300000    0.328359    0.320000    0.320000    0.337537    0.332534
     12300   -2.21575e+04    0.314282    0.320000    0.324073    0.320000    0.160000    0.340898    0.332597
     12325   -2.20085e+04    0.314678    0.250000    0.327434    0.280000    0.240000    0.338070    0.332548
     12350   -2.22568e+04    0.316990    0.430000    0.328217    0.440000    0.360000    0.334833    0.330898
     12375   -2.26568e+04    0.317141    0.260000    0.331205    0.320000    0.600000    0.337875    0.330245
     12400   -2.21463e+04    0.315700    0.360000    0.329320    0.240000    0.280000    0.339262    0.331427
     12425   -2.26481e+04    0.316278    0.340000    0.327648    0.400000    0.400000    0.340525    0.332499
     12450   -2.25421e+04    0.315607    0.310000    0.325602    0.200000    0.120000    0.341450    0.331245
     12475   -2.35301e+04    0.315331    0.360000    0.326634    0.200000    0.160000    0.336932    0.330698
     12500   -2.37021e+04    0.313677    0.310000    0.326367    0.240000    0.360000    0.339956    0.330187
     12525   -2.32973e+04    0.315193    0.270000    0.323682    0.200000    0.320000    0.338479    0.331116
     12550   -2.30701e+04    0.315905    0.380000    0.327132    0.200000    0.280000    0.340116    0.328888
     12575   -2.33729e+04    0.313633    0.370000    0.326083    0.200000    0.240000    0.340258    0.332908
     12600   -2.29801e+04    0.314584    0.330000    0.325567    0.160000    0.240000    0.338622    0.330600
     12625   -2.33419e+04    0.316883    0.300000    0.322170    0.280000    0.360000    0.338639    0.330333
     12650   -2.26647e+04    0.316554    0.260000    0.331152    0.280000    0.160000    0.339333    0.329564
     12675   -2.28975e+04    0.316919    0.330000    0.326225    0.320000    0.280000    0.338408    0.332721
     12700   -2.29099e+04    0.314651    0.290000    0.334175    0.240000    0.120000    0.338159    0.330863
     12725   -2.30626e+04    0.315002    0.210000    0.332325    0.400000    0.240000    0.343388    0.332628
     12750   -2.22697e+04    0.315665    0.310000    0.332717    0.240000    0.280000    0.343495    0.331867
     12775   -2.22364e+04    0.313793    0.280000    0.328004    0.320000    0.360000    0.336505    0.329631
     12800   -2.30550e+04    0.318150    0.190000    0.328181    0.160000    0.280000    0.333606    0.331000
     12825   -2.33396e+04    0.314713    0.280000    0.332468    0.200000    0.320000    0.335064    0.332170
     12850   -2.33393e+04    0.316736    0.260000    0.326421    0.080000    0.360000    0.335758    0.330271
     12875   -2.35824e+04    0.315829    0.200000    0.324802    0.160000    0.240000    0.342054    0.332028
     12900   -2.39042e+04    0.316683    0.280000    0.323308    0.320000    0.440000    0.337394    0.329640
     12925   -2.43313e+04    0.316029    0.350000    0.325834    0.080000    0.080000    0.338604    0.330587
     12950   -2.40558e+04    0.315273    0.320000    0.329747    0.280000    0.280000    0.341734    0.330992
     12975   -2.41368e+04    0.316096    0.270000    0.325318    0.360000    0.280000    0.339404    0.328128
     13000   -2.47814e+04    0.317803    0.350000    0.327096    0.360000    0.400000    0.338977    0.330489
     13025   -2.48454e+04    0.315651    0.200000    0.325122    0.080000    0.480000    0.341503    0.330645
     13050   -2.45478e+04    0.315487    0.320000    0.326047    0.240000    0.400000    0.338871    0.330787
     13075   -2.46168e+04    0.315665    0.330000    0.330013    0.400000    0.440000    0.341325    0.328439
     13100   -2.40769e+04    0.314771    0.340000    0.324855    0.320000    0.120000    0.340293    0.331783
     13125   -2.43271e+04    0.317345    0.340000    0.332628    0.520000    0.240000    0.339956    0.329466
     13150   -2.42375e+04    0.313695    0.280000    0.326812    0.360000    0.080000    0.337839    0.330391
     13175   -2.38619e+04    0.316105    0.360000    0.323290    0.200000    0.200000    0.338052    0.332076
     13200   -2.34485e+04    0.315282    0.280000    0.329106    0.320000    0.320000    0.337786    0.330311
     13225   -2.34562e+04    0.314442    0.320000    0.327132    0.240000    0.440000    0.340293    0.330351
     13250   -2.34346e+04    0.314149    0.250000    0.323095    0.320000    0.320000    0.334335    0.330551
     13275   -2.34313e+04    0.314940    0.250000    0.326830    0.280000    0.280000    0.336807    0.331988
     13300   -2.30337e+04    0.316118    0.300000    0.326670    0.160000    0.440000    0.341450    0.331401
     13325   -2.32781e+04    0.314153    0.280000    0.325140    0.320000    0.480000    0.337999    0.330983
     13350   -2.30477e+04    0.314744    0.330000    0.329160    0.320000    0.440000    0.343940    0.330138
     13375   -2.30157e+04    0.317150    0.310000    0.327790    0.280000    0.320000    0.339084    0.330067
     13400   -2.27503e+04    0.316167    0.350000    0.326954    0.320000    0.280000    0.339867    0.330022
     13425   -2.33429e+04    0.311876    0.410000    0.324251    0.320000    0.240000    0.341467    0.331410
     13450   -2.31407e+04    0.316256    0.320000    0.329444    0.160000    0.440000    0.336381    0.332152
     13475   -2.26441e+04    0.316527    0.240000    0.322935    0.280000    0.280000    0.336487    0.331005
     13500   -2.25417e+04    0.314260    0.280000    0.326972    0.280000    0.160000    0.336879    0.329591
     13525   -2.32278e+04    0.316261    0.330000    0.324571    0.320000    0.320000    0.337003    0.332846
     13550   -2.32441e+04    0.315211    0.240000    0.329355    0.200000    0.200000    0.339209    0.330245
     13575   -2.28171e+04    0.314446    0.380000    0.333108    0.280000    0.440000    0.337537    0.331414
     13600   -2.29202e+04    0.315745    0.250000    0.328164    0.400000    0.320000    0.340489    0.328835
     13625   -2.35380e+04    0.313722    0.420000    0.325620    0.200000    0.240000    0.338230    0.329893
     13650   -2.32045e+04    0.315927    0.320000    0.330938    0.280000    0.320000    0.342285    0.331067
     13675   -2.14879e+04    0.313566    0.300000    0.321796    0.160000    0.200000    0.338195    0.330716
     13700   -2.23255e+04    0.315923    0.330000    0.326954    0.240000    0.360000    0.339369    0.331281
     13725   -2.29566e+04    0.314700    0.310000    0.329480    0.440000    0.280000    0.340293    0.332303
     13750   -2.22360e+04    0.316318    0.370000    0.329195    0.240000    0.360000    0.342695    0.330938
     13775   -2.20897e+04    0.317252    0.240000    0.323166    0.120000    0.320000    0.337821    0.331178
     13800   -2.22536e+04    0.316100    0.330000    0.328235    0.200000    0.240000    0.339458    0.330360
     13825   -2.28510e+04    0.316354    0.300000    0.330956    0.160000    0.320000    0.338906    0.332904
     13850   -2.30845e+04    0.319031    0.260000    0.331294    0.200000    0.200000    0.336914    0.331490
     13875   -2.31442e+04    0.314967    0.290000    0.328430    0.240000    0.200000    0.339102    0.330760
     13900   -2.26150e+04    0.317546    0.390000    0.331739    0.360000    0.360000    0.336754    0.331876
     13925   -2.24086e+04    0.314420    0.340000    0.333997    0.400000    0.240000    0.337110    0.332477
     13950   -2.23488e+04    0.316607    0.320000    0.330743    0.200000    0.360000    0.340952    0.330769
     13975   -2.17805e+04    0.314037    0.340000    0.324091    0.320000    0.360000    0.340382    0.330342
     14000   -2.17928e+04    0.313651    0.320000    0.326634    0.160000    0.400000    0.339333    0.330818
     14025   -2.20646e+04    0.314295    0.420000    0.325549    0.200000    0.360000    0.342890    0.331770
     14050   -2.09655e+04    0.315545    0.360000    0.332201    0.400000    0.320000    0.338088    0.332072
     14075   -2.06999e+04    0.313664    0.400000    0.332237    0.400000    0.280000    0.338746    0.331369
     14100   -2.08712e+04    0.316403    0.360000    0.331009    0.360000    0.280000    0.340471    0.331463
     14125   -2.16433e+04    0.314246    0.270000    0.325389    0.160000    0.320000    0.338337    0.330849
     14150   -2.20071e+04    0.316309    0.200000    0.329302    0.320000    0.240000    0.339226    0.330707
     14175   -2.21043e+04    0.315265    0.320000    0.334424    0.320000    0.200000    0.341574    0.331192
     14200   -2.20461e+04    0.314949    0.270000    0.333855    0.160000    0.240000    0.339973    0.331685
     14225   -2.15707e+04    0.314166    0.300000    0.327203    0.160000    0.200000    0.339564    0.332192
     14250   -2.19791e+04    0.316354    0.410000    0.326296    0.360000    0.440000    0.337715    0.330053
     14275   -2.13646e+04    0.316621    0.310000    0.332770    0.160000    0.160000    0.339209    0.331908
     14300   -2.13831e+04    0.314184    0.300000    0.330351    0.320000    0.360000    0.333819    0.331138
     14325   -2.15741e+04    0.316710    0.410000    0.323699    0.240000    0.400000    0.340863    0.332494
     14350   -2.16771e+04    0.315064    0.320000    0.328075    0.360000    0.160000    0.339280    0.332614
     14375   -2.20081e+04    0.315967    0.320000    0.329142    0.360000    0.200000    0.340258    0.332792
     14400   -2.17932e+04    0.314002    0.330000    0.329978    0.400000    0.400000    0.337056    0.329893
     14425   -2.18169e+04    0.315233    0.310000    0.324713    0.160000    0.400000    0.339280    0.332183
     14450   -2.15473e+04    0.315700    0.240000    0.329053    0.200000    0.240000    0.339244    0.331329
     14475   -2.18165e+04    0.316759    0.330000    0.332966    0.120000    0.400000    0.339209    0.332072
     14500   -2.18315e+04    0.315727    0.360000    0.327950    0.320000    0.280000    0.337359    0.332374
     14525   -2.21095e+04    0.315442    0.320000    0.329391    0.280000    0.160000    0.336221    0.332597
     14550   -2.20308e+04    0.316278    0.390000    0.327168    0.200000    0.440000    0.341361    0.331436
     14575   -2.18951e+04    0.316959    0.310000    0.327843    0.240000    0.400000    0.336968    0.333584
     14600   -2.15551e+04    0.316652    0.320000    0.334157    0.200000    0.200000    0.337750    0.332637
     14625   -2.20744e+04    0.315033    0.270000    0.326794    0.160000    0.280000    0.338711    0.332454
     14650   -2.23281e+04    0.315558    0.290000    0.330849    0.240000    0.280000    0.339831    0.331369
     14675   -2.26742e+04    0.314767    0.280000    0.333659    0.440000    0.240000    0.334300    0.331521
     14700   -2.21609e+04    0.315620    0.310000    0.335171    0.320000    0.400000    0.339297    0.332063
     14725   -2.24227e+04    0.316034    0.170000    0.330547    0.320000    0.240000    0.337750    0.330409
     14750   -2.31139e+04    0.314260    0.280000    0.324269    0.160000    0.240000    0.335545    0.331507
     14775   -2.28993e+04    0.317043    0.340000    0.320854    0.200000    0.240000    0.337394    0.330231
     14800   -2.25963e+04    0.314113    0.330000    0.333144    0.320000    0.320000    0.340116    0.331089
     14825   -2.20589e+04    0.314909    0.350000    0.333197    0.360000    0.320000    0.342499    0.330040
     14850   -2.22690e+04    0.316029    0.350000    0.331063    0.320000    0.240000    0.338444    0.330845
     14875   -2.19422e+04    0.315171    0.320000    0.328857    0.280000    0.400000    0.340169    0.332735
     14900   -2.17981e+04    0.313908    0.250000    0.323842    0.320000    0.240000    0.336843    0.331983
     14925   -2.20267e+04    0.314540    0.340000    0.326314    0.360000    0.200000    0.336861    0.330783
     14950   -2.14808e+04    0.314936    0.260000    0.328857    0.160000    0.320000    0.340187    0.332401
     14975   -2.17620e+04    0.314887    0.270000    0.331596    0.320000    0.280000    0.337626    0.330760
     15000   -2.13506e+04    0.315118    0.290000    0.329871    0.360000    0.120000    0.335616    0.331463
     15025   -2.10705e+04    0.314251    0.340000    0.331080    0.240000    0.080000    0.343353    0.332690
     15050   -2.20718e+04    0.315327    0.370000    0.327719    0.360000    0.400000    0.340044    0.332730
     15075   -2.23460e+04    0.316803    0.300000    0.323948    0.480000    0.520000    0.338586    0.330534
     15100   -2.20033e+04    0.315331    0.320000    0.326225    0.240000    0.320000    0.338942    0.332343
     15125   -2.31369e+04    0.315425    0.370000    0.327950    0.360000    0.160000    0.336149    0.332441
     15150   -2.28841e+04    0.315527    0.240000    0.330796    0.160000    0.320000    0.339440    0.328942
     15175   -2.32025e+04    0.316585    0.270000    0.324589    0.440000    0.320000    0.334691    0.332530
     15200   -2.27342e+04    0.315171    0.280000    0.326492    0.400000    0.400000    0.342019    0.329840
     15225   -2.31893e+04    0.315620    0.350000    0.332432    0.200000    0.280000    0.339813    0.331547
     15250   -2.20237e+04    0.315972    0.260000    0.329675    0.280000    0.440000    0.336861    0.333055
     15275   -2.23769e+04    0.314913    0.300000    0.330120    0.280000    0.280000    0.338835    0.331734
     15300   -2.22856e+04    0.313148    0.240000    0.330885    0.160000    0.320000    0.340169    0.330765
     15325   -2.17121e+04    0.314446    0.270000    0.325691    0.320000    0.400000    0.339120    0.332361
     15350   -2.15650e+04    0.315451    0.240000    0.327594    0.320000    0.480000    0.336523    0.331080
     15375   -2.22335e+04    0.314771    0.400000    0.333642    0.320000    0.240000    0.340400    0.329911
     15400   -2.20716e+04    0.315829    0.330000    0.327274    0.320000    0.320000    0.337875    0.332210
     15425   -2.18663e+04    0.316034    0.370000    0.331490    0.160000    0.440000    0.343530    0.331716
     15450   -2.20588e+04    0.312606    0.330000    0.329693    0.280000    0.240000    0.338195    0.332401
     15475   -2.26007e+04    0.315078    0.360000    0.327096    0.280000    0.200000    0.340382    0.333037
     15500   -2.16890e+04    0.313384    0.240000    0.330280    0.320000    0.280000    0.337377    0.332183
     15525   -2.18830e+04    0.315482    0.270000    0.331685    0.400000    0.400000    0.338586    0.331570
     15550   -2.18997e+04    0.315176    0.300000    0.323664    0.200000    0.160000    0.341307    0.332921
     15575   -2.16879e+04    0.313980    0.280000    0.325247    0.240000    0.200000    0.338550    0.331080
     15600   -2.22611e+04    0.314531    0.320000    0.328217    0.200000    0.360000    0.338141    0.330627
     15625   -2.15953e+04    0.316256    0.290000    0.326367    0.240000    0.360000    0.337234    0.332508
     15650   -2.23377e+04    0.315763    0.250000    0.331507    0.440000    0.200000    0.338159    0.332695
     15675   -2.21173e+04    0.315109    0.330000    0.326883    0.440000    0.280000    0.338017    0.332036
     15700   -2.22323e+04    0.312761    0.210000    0.327950    0.240000    0.360000    0.337715    0.329542
     15725   -2.27742e+04    0.313041    0.290000    0.327683    0.240000    0.360000    0.336719    0.330222
     15750   -2.23969e+04    0.317088    0.390000    0.326118    0.240000    0.320000    0.337359    0.332437
     15775   -2.29433e+04    0.314731    0.270000    0.330831    0.320000    0.400000    0.335242    0.331939
     15800   -2.28065e+04    0.316194    0.220000    0.328679    0.200000    0.280000    0.337288    0.330574
     15825   -2.24358e+04    0.315838    0.400000    0.330049    0.240000    0.440000    0.338960    0.332703
     15850   -2.20676e+04    0.314469    0.310000    0.329498    0.280000    0.200000    0.334709    0.330142
     15875   -2.20560e+04    0.316692    0.250000    0.326385    0.120000    0.360000    0.335829    0.331169
     15900   -2.18749e+04    0.316736    0.330000    0.328466    0.160000    0.240000    0.339458    0.332148
     15925   -2.27056e+04    0.315900    0.330000    0.325834    0.400000    0.360000    0.339742    0.331441
     15950   -2.24169e+04    0.316172    0.360000    0.328537    0.160000    0.280000    0.338124    0.331872
     15975   -2.20208e+04    0.316225    0.360000    0.327025    0.280000    0.320000    0.336167    0.331196
     16000   -2.24808e+04    0.315358    0.320000    0.324126    0.240000    0.360000    0.341076    0.330689
     16025   -2.23056e+04    0.313597    0.300000    0.326349    0.400000    0.280000    0.338568    0.329720
     16050   -2.26480e+04    0.316336    0.260000    0.326936    0.240000    0.280000    0.338835    0.329773
     16075   -2.20183e+04    0.317497    0.310000    0.333606    0.320000    0.480000    0.338533    0.329506
     16100   -2.29279e+04    0.314393    0.380000    0.327221    0.200000    0.240000    0.340987    0.330791
     16125   -2.30182e+04    0.314718    0.340000    0.328733    0.280000    0.360000    0.340845    0.331165
     16150   -2.34777e+04    0.316963    0.320000    0.331329    0.200000    0.200000    0.339956    0.330716
     16175   -2.39223e+04    0.314113    0.390000    0.332432    0.160000    0.320000    0.337359    0.330818
     16200   -2.36756e+04    0.316421    0.290000    0.322952    0.280000    0.280000    0.338462    0.331120
     16225   -2.33452e+04    0.317177    0.350000    0.326385    0.400000    0.280000    0.337163    0.329404
     16250   -2.32119e+04    0.314829    0.340000    0.329320    0.280000    0.480000    0.341770    0.330605
     16275   -2.34947e+04    0.315300    0.300000    0.324678    0.200000    0.280000    0.340382    0.332192
     16300   -2.34409e+04    0.315638    0.380000    0.323948    0.240000    0.400000    0.338888    0.331592
     16325   -2.35080e+04    0.316327    0.370000    0.327274    0.160000    0.200000    0.339707    0.332726
     16350   -2.30447e+04    0.316363    0.270000    0.326172    0.320000    0.280000    0.338657    0.329177
     16375   -2.25304e+04    0.312975    0.230000    0.326136    0.320000    0.360000    0.340649    0.330969
     16400   -2.31101e+04    0.314949    0.240000    0.326100    0.400000    0.240000    0.338355    0.331023
     16425   -2.36129e+04    0.313886    0.300000    0.330529    0.200000    0.200000    0.341770    0.331245
     16450   -2.42233e+04    0.316003    0.200000    0.330494    0.240000    0.440000    0.339493    0.329653
     16475   -2.34241e+04    0.315469    0.290000    0.327132    0.200000    0.240000    0.338355    0.329489
     16500   -2.43210e+04    0.314424    0.190000    0.328644    0.320000    0.320000    0.343584    0.331747
     16525   -2.37302e+04    0.314389    0.280000    0.326492    0.360000    0.240000    0.338871    0.330036
     16550   -2.43592e+04    0.316518    0.320000    0.327790    0.280000    0.200000    0.342108    0.330507
     16575   -2.44931e+04    0.315989    0.290000    0.324838    0.280000    0.400000    0.338728    0.327688
     16600   -2.52000e+04    0.317328    0.320000    0.326261    0.360000    0.440000    0.338622    0.330133
     16625   -2.49251e+04    0.316447    0.430000    0.328359    0.280000    0.320000    0.337359    0.329827
     16650   -2.52611e+04    0.314086    0.260000    0.322045    0.320000    0.000000    0.338159    0.330894
     16675   -2.55867e+04    0.316527    0.250000    0.322116    0.080000    0.360000    0.336381    0.331636
     16700   -2.48700e+04    0.313980    0.330000    0.323433    0.280000    0.360000    0.342588    0.329884
     16725   -2.43981e+04    0.317675    0.310000    0.326723    0.520000    0.280000    0.337803    0.329675
     16750   -2.41183e+04    0.315660    0.310000    0.329124    0.160000    0.240000    0.337074    0.330600
     16775   -2.39760e+04    0.316185    0.270000    0.328751    0.400000    0.240000    0.340649    0.329835
     16800   -2.31716e+04    0.315305    0.280000    0.329800    0.360000    0.280000    0.335811    0.329813
     16825   -2.33934e+04    0.316799    0.390000    0.327150    0.160000    0.360000    0.338355    0.330716
     16850   -2.25583e+04    0.314464    0.280000    0.324375    0.280000    0.280000    0.339458    0.332081
     16875   -2.29863e+04    0.315625    0.260000    0.331169    0.400000    0.480000    0.338746    0.332997
     16900   -2.32249e+04    0.315282    0.290000    0.326421    0.240000    0.320000    0.335687    0.331392
     16925   -2.25014e+04    0.315496    0.370000    0.322526    0.320000    0.280000    0.337003    0.332837
     16950   -2.20191e+04    0.317630    0.390000    0.327470    0.160000    0.240000    0.339671    0.330093
     16975   -2.26169e+04    0.316501    0.410000    0.326652    0.440000    0.440000    0.337145    0.332001
     17000   -2.21573e+04    0.315069    0.290000    0.328448    0.400000    0.280000    0.337234    0.333562
     17025   -2.15388e+04    0.316016    0.370000    0.330440    0.240000    0.120000    0.342179    0.331205
     17050   -2.18246e+04    0.315256    0.350000    0.329871    0.200000    0.240000    0.342143    0.331396
     17075   -2.18884e+04    0.314108    0.310000    0.328039    0.360000    0.240000    0.341965    0.332841
     17100   -2.23659e+04    0.316327    0.260000    0.330636    0.280000    0.280000    0.335207    0.332988
     17125   -2.24348e+04    0.315709    0.260000    0.329871    0.280000    0.120000    0.338728    0.330622
     17150   -2.24740e+04    0.316087    0.310000    0.331667    0.400000    0.320000    0.340311    0.332094
     17175   -2.29136e+04    0.316518    0.310000    0.329853    0.200000    0.280000    0.338622    0.329484
     17200   -2.32067e+04    0.315985    0.320000    0.325851    0.200000    0.280000    0.340151    0.329662
     17225   -2.34266e+04    0.316941    0.300000    0.327061    0.240000    0.200000    0.338515    0.329569
     17250   -2.41626e+04    0.315087    0.300000    0.327328    0.200000    0.360000    0.340347    0.330934
     17275   -2.44458e+04    0.316652    0.300000    0.328181    0.320000    0.040000    0.338444    0.332290
     17300   -2.40308e+04    0.315998    0.340000    0.325780    0.240000    0.440000    0.337661    0.329667
     17325   -2.47863e+04    0.313224    0.430000    0.327008    0.440000    0.040000    0.339351    0.329422
     17350   -2.50854e+04    0.314100    0.170000    0.329480    0.160000    0.480000    0.337554    0.329844
     17375   -2.49722e+04    0.315207    0.300000    0.325265    0.280000    0.200000    0.341236    0.330173
     17400   -2.47291e+04    0.314967    0.230000    0.321796    0.280000    0.200000    0.337786    0.330053
     17425   -2.50519e+04    0.315567    0.310000    0.328021    0.360000    0.400000    0.337430    0.330267
     17450   -2.45742e+04    0.315260    0.330000    0.325798    0.280000    0.240000    0.337359    0.330369
     17475   -2.49195e+04    0.315442    0.300000    0.326545    0.200000    0.240000    0.338266    0.329391
     17500   -2.44446e+04    0.314584    0.290000    0.325033    0.400000    0.280000    0.336683    0.331676
     17525   -2.44255e+04    0.317052    0.320000    0.330938    0.400000    0.280000    0.339137    0.329431
     17550   -2.39919e+04    0.314780    0.340000    0.325763    0.160000    0.320000    0.338337    0.331770
     17575   -2.44600e+04    0.316905    0.370000    0.330796    0.360000    0.320000    0.337661    0.329889
     17600   -2.41863e+04    0.315429    0.260000    0.328822    0.480000    0.400000    0.338799    0.329133
     17625   -2.42954e+04    0.315469    0.360000    0.327452    0.280000    0.320000    0.339440    0.330738
     17650   -2.44085e+04    0.317434    0.310000    0.323024    0.440000    0.240000    0.337039    0.330058
     17675   -2.43903e+04    0.315060    0.350000    0.323041    0.240000    0.120000    0.335687    0.329044
     17700   -2.44981e+04    0.314735    0.260000    0.325318    0.320000    0.240000    0.339048    0.330236
     17725   -2.41527e+04    0.312908    0.260000    0.326278    0.320000    0.280000    0.340898    0.329266
     17750   -2.32400e+04    0.315331    0.290000    0.325193    0.280000    0.320000    0.337964    0.328995
     17775   -2.41829e+04    0.315602    0.290000    0.326847    0.320000    0.280000    0.341574    0.330809
     17800   -2.41361e+04    0.313886    0.270000    0.330262    0.400000    0.280000    0.339369    0.328466
     17825   -2.38426e+04    0.315554    0.300000    0.328644    0.400000    0.280000    0.344046    0.332121
     17850   -2.44220e+04    0.317408    0.350000    0.322312    0.200000    0.280000    0.334691    0.331129
     17875   -2.45579e+04    0.316474    0.320000    0.322650    0.320000    0.120000    0.336914    0.330000
     17900   -2.44149e+04    0.315082    0.320000    0.325318    0.440000    0.160000    0.333873    0.330534
     17925   -2.38817e+04    0.316069    0.250000    0.318417    0.240000    0.360000    0.339867    0.330293
     17950   -2.40742e+04    0.314153    0.300000    0.320338    0.280000    0.400000    0.336221    0.329760
     17975   -2.43561e+04    0.313895    0.380000    0.319573    0.360000    0.280000    0.341414    0.331739
     18000   -2.38490e+04    0.314633    0.300000    0.324055    0.280000    0.440000    0.341361    0.329217
     18025   -2.42107e+04    0.314918    0.310000    0.328164    0.320000    0.080000    0.340436    0.331739
     18050   -2.47276e+04    0.315362    0.220000    0.328679    0.400000    0.440000    0.337252    0.331080
     18075   -2.45381e+04    0.316194    0.250000    0.331685    0.320000    0.280000    0.337590    0.328559
     18100   -2.35464e+04    0.314882    0.330000    0.332041    0.200000    0.440000    0.341645    0.329257
     18125   -2.42334e+04    0.314678    0.280000    0.327452    0.320000    0.400000    0.336541    0.330378
     18150   -2.47146e+04    0.314602    0.300000    0.328235    0.280000    0.240000    0.339813    0.332508
     18175   -2.51803e+04    0.314891    0.290000    0.322170    0.240000    0.240000    0.341450    0.331045
     18200   -2.54579e+04    0.316776    0.360000    0.319787    0.080000    0.400000    0.338550    0.330703
     18225   -2.48137e+04    0.316563    0.360000    0.326936    0.160000    0.200000    0.341058    0.329111
     18250   -2.53291e+04    0.314526    0.340000    0.325033    0.440000    0.240000    0.334762    0.329751
     18275   -2.54922e+04    0.313895    0.330000    0.322277    0.360000    0.320000    0.340382    0.329062
     18300   -2.47175e+04    0.316176    0.320000    0.324286    0.280000    0.320000    0.335474    0.331383
     18325   -2.50846e+04    0.311832    0.410000    0.327363    0.440000    0.320000    0.341058    0.328906
     18350   -2.51368e+04    0.313988    0.320000    0.324695    0.360000    0.320000    0.341023    0.328986
     18375   -2.51819e+04    0.314504    0.260000    0.325851    0.320000    0.200000    0.339315    0.329391
     18400   -2.51759e+04    0.313846    0.250000    0.325638    0.480000    0.400000    0.338159    0.331076
     18425   -2.46405e+04    0.316234    0.240000    0.321316    0.320000    0.240000    0.338337    0.328146
     18450   -2.41564e+04    0.313557    0.300000    0.322632    0.280000    0.320000    0.341663    0.330956
     18475   -2.48610e+04    0.315322    0.340000    0.324606    0.360000    0.240000    0.336292    0.330236
     18500   -2.42062e+04    0.314980    0.330000    0.324642    0.240000    0.200000    0.339315    0.329204
     18525   -2.44530e+04    0.315336    0.270000    0.329142    0.280000    0.160000    0.335402    0.330849
     18550   -2.39599e+04    0.316007    0.310000    0.326492    0.360000    0.280000    0.344758    0.330600
     18575   -2.45025e+04    0.314998    0.270000    0.320943    0.440000    0.200000    0.342179    0.330836
     18600   -2.43984e+04    0.314455    0.310000    0.328733    0.160000    0.200000    0.338888    0.330333
     18625   -2.43250e+04    0.315505    0.330000    0.325442    0.360000    0.240000    0.334655    0.330191
     18650   -2.40607e+04    0.317906    0.280000    0.326456    0.240000    0.120000    0.336114    0.329266
     18675   -2.36795e+04    0.316487    0.280000    0.323877    0.280000    0.240000    0.339902    0.329978
     18700   -2.47010e+04    0.314242    0.400000    0.325104    0.120000    0.280000    0.337946    0.329613
     18725   -2.47284e+04    0.317763    0.280000    0.326100    0.280000    0.160000    0.342783    0.328506
     18750   -2.44507e+04    0.316945    0.310000    0.323273    0.240000    0.280000    0.335740    0.330022
     18775   -2.40646e+04    0.315927    0.350000    0.327114    0.240000    0.160000    0.340436    0.330280
     18800   -2.44937e+04    0.317288    0.260000    0.324340    0.160000    0.200000    0.340916    0.329155
     18825   -2.44844e+04    0.314491    0.270000    0.327168    0.320000    0.480000    0.334940    0.329249
     18850   -2.43779e+04    0.315469    0.300000    0.322152    0.560000    0.200000    0.334442    0.329956
     18875   -2.36740e+04    0.316452    0.270000    0.323699    0.160000    0.160000    0.340560    0.329942
     18900   -2.39555e+04    0.313753    0.320000    0.324340    0.320000    0.200000    0.341023    0.330992
     18925   -2.48487e+04    0.314051    0.290000    0.324589    0.480000    0.320000    0.338373    0.331156
     18950   -2.43740e+04    0.313286    0.350000    0.324838    0.240000    0.360000    0.339618    0.331285
     18975   -2.35838e+04    0.315353    0.300000    0.330885    0.240000    0.160000    0.335794    0.330031
     19000   -2.33720e+04    0.315482    0.260000    0.323753    0.480000    0.280000    0.338319    0.331574
     19025   -2.33777e+04    0.316354    0.260000    0.328448    0.160000    0.200000    0.338177    0.331685
     19050   -2.38343e+04    0.315033    0.310000    0.322952    0.400000    0.360000    0.335331    0.331223
     19075   -2.40287e+04    0.316092    0.250000    0.330013    0.200000    0.440000    0.342072    0.329569
     19100   -2.37261e+04    0.315545    0.230000    0.325994    0.400000    0.400000    0.336576    0.330631
     19125   -2.33858e+04    0.315665    0.290000    0.327452    0.520000    0.240000    0.337092    0.331343
     19150   -2.32140e+04    0.314647    0.340000    0.327363    0.280000    0.400000    0.338248    0.330938
     19175   -2.29247e+04    0.315113    0.310000    0.328573    0.240000    0.320000    0.341236    0.330289
     19200   -2.30778e+04    0.314993    0.250000    0.329160    0.200000    0.280000    0.339956    0.330253
     19225   -2.27232e+04    0.318084    0.310000    0.326172    0.280000    0.320000    0.338799    0.331329
     19250   -2.33464e+04    0.314028    0.390000    0.334015    0.360000    0.120000    0.338088    0.330022
     19275   -2.29578e+04    0.315349    0.320000    0.330565    0.120000    0.400000    0.340080    0.332895
     19300   -2.37975e+04    0.315127    0.320000    0.318026    0.400000    0.080000    0.338230    0.332552
     19325   -2.41889e+04    0.316723    0.300000    0.325745    0.200000    0.360000    0.340382    0.332819
     19350   -2.48279e+04    0.316296    0.340000    0.326243    0.160000    0.400000    0.339226    0.331098
