 iteration      beta_a      beta_b
     74875    0.486067    2.547468
     74900    0.477334    2.516132
     74925    0.479197    2.508678
     74950    0.493418    2.568295
     74975    0.493488    2.627419
     75000    0.484374    2.546320
     75025    0.493785    2.598068
     75050    0.487722    2.577837
     75075    0.490079    2.586264
     75100    0.487153    2.567969
     75125    0.488453    2.607760
     75150    0.485381    2.566035
     75175    0.484895    2.545175
     75200    0.489562    2.592334
     75225    0.485913    2.570126
     75250    0.492019    2.622487
     75275    0.487525    2.619286
     75300    0.488661    2.604321
     75325    0.490722    2.586465
     75350    0.486870    2.593181
     75375    0.487601    2.608097
     75400    0.487488    2.593804
     75425    0.484458    2.570165
     75450    0.491208    2.570631
     75475    0.487741    2.564735
     75500    0.489034    2.583052
     75525    0.493978    2.630070
     75550    0.486881    2.589207
     75575    0.484210    2.568026
     75600    0.487910    2.593024
     75625    0.489192    2.635097
     75650    0.487856    2.590673
     75675    0.491742    2.619937
     75700    0.486231    2.569814
     75725    0.489283    2.599273
     75750    0.489987    2.598422
     75775    0.489938    2.616444
     75800    0.487545    2.591311
     75825    0.486411    2.550014
     75850    0.483736    2.547151
     75875    0.486021    2.516463
     75900    0.490429    2.616647
     75925    0.487807    2.549264
     75950    0.486156    2.560477
     75975    0.488387    2.598321
     76000    0.486034    2.572895
     76025    0.483016    2.535936
     76050    0.485541    2.566266
     76075    0.488864    2.562109
     76100    0.494793    2.584824
     76125    0.482569    2.549131
     76150    0.490709    2.583492
     76175    0.482604    2.539753
     76200    0.488974    2.561522
     76225    0.484234    2.561138
     76250    0.486979    2.608114
     76275    0.493485    2.653354
     76300    0.485893    2.561566
     76325    0.481970    2.562969
     76350    0.485432    2.582037
     76375    0.489219    2.579816
     76400    0.491971    2.609121
     76425    0.483226    2.587573
     76450    0.490214    2.622777
     76475    0.488648    2.600051
     76500    0.483192    2.547814
     76525    0.489501    2.584499
     76550    0.488245    2.582083
     76575    0.486940    2.592507
     76600    0.489969    2.567872
     76625    0.489007    2.596932
     76650    0.486175    2.584633
     76675    0.493939    2.608979
     76700    0.486525    2.583538
     76725    0.484236    2.533221
     76750    0.483732    2.548624
     76775    0.489656    2.599593
     76800    0.487880    2.581423
     76825    0.487793    2.573639
     76850    0.481658    2.535143
     76875    0.483642    2.576172
     76900    0.485896    2.598147
     76925    0.490410    2.585506
     76950    0.483857    2.533648
     76975    0.486894    2.577325
     77000    0.484216    2.588342
     77025    0.496300    2.604818
     77050    0.482243    2.545492
     77075    0.493926    2.597716
     77100    0.493991    2.647943
     77125    0.489452    2.604674
     77150    0.492134    2.601775
     77175    0.491223    2.600644
     77200    0.490103    2.588781
     77225    0.487460    2.606943
     77250    0.487846    2.602083
     77275    0.486372    2.581844
     77300    0.493020    2.591471
     77325    0.488773    2.560246
     77350    0.482640    2.543298
     77375    0.490024    2.643224
     77400    0.482260    2.564175
     77425    0.490385    2.604657
     77450    0.486361    2.558257
     77475    0.489087    2.604559
     77500    0.486514    2.566262
     77525    0.487328    2.568688
     77550    0.487247    2.562739
     77575    0.480758    2.550321
     77600    0.484550    2.564343
     77625    0.491818    2.562072
     77650    0.484666    2.557380
     77675    0.489394    2.602247
     77700    0.487870    2.578279
     77725    0.484785    2.560021
     77750    0.488858    2.562919
     77775    0.491220    2.595745
     77800    0.484088    2.578586
     77825    0.486656    2.582796
     77850    0.489579    2.609260
     77875    0.485980    2.547835
     77900    0.482650    2.532324
     77925    0.489037    2.578648
     77950    0.489620    2.588855
     77975    0.489728    2.623781
     78000    0.493958    2.606529
     78025    0.491748    2.600528
     78050    0.494948    2.649808
     78075    0.492677    2.657031
     78100    0.489778    2.612868
     78125    0.491232    2.610597
     78150    0.489467    2.621679
     78175    0.486855    2.618975
     78200    0.490097    2.582486
     78225    0.493036    2.624337
     78250    0.490682    2.578918
     78275    0.490264    2.624403
     78300    0.482614    2.576491
     78325    0.489084    2.600492
     78350    0.480232    2.540168
     78375    0.490280    2.601546
     78400    0.487199    2.560466
     78425    0.489971    2.582671
     78450    0.487564    2.571807
     78475    0.484458    2.566681
     78500    0.491368    2.607463
     78525    0.488768    2.559535
     78550    0.487866    2.588854
     78575    0.487869    2.540965
     78600    0.488349    2.547833
     78625    0.484023    2.594272
     78650    0.489862    2.586722
     78675    0.486211    2.544227
     78700    0.490953    2.588688
     78725    0.489059    2.577182
     78750    0.491665    2.627558
     78775    0.488858    2.576251
     78800    0.486133    2.602071
     78825    0.478013    2.575658
     78850    0.485705    2.594054
     78875    0.490894    2.591912
     78900    0.493515    2.615429
     78925    0.488176    2.606884
     78950    0.481603    2.526759
     78975    0.487229    2.609744
     79000    0.485790    2.599590
     79025    0.489162    2.604941
     79050    0.485854    2.565543
     79075    0.491148    2.640574
     79100    0.486998    2.588308
     79125    0.493326    2.586315
     79150    0.491456    2.582884
     79175    0.488150    2.579731
     79200    0.491103    2.613766
     79225    0.490748    2.574727
     79250    0.489359    2.563797
     79275    0.483736    2.560030
     79300    0.486470    2.586308
     79325    0.490524    2.612385
     79350    0.484932    2.567091
     79375    0.482077    2.543450
     79400    0.479311    2.534315
     79425    0.490610    2.630019
     79450    0.483307    2.544178
     79475    0.488361    2.612654
     79500    0.490916    2.586034
     79525    0.489929    2.602571
     79550    0.485874    2.581031
     79575    0.487693    2.584876
     79600    0.490818    2.614384
     79625    0.482609    2.543798
     79650    0.480909    2.549691
     79675    0.487332    2.572249
     79700    0.483202    2.568046
     79725    0.490007    2.594804
     79750    0.488815    2.601178
     79775    0.491747    2.594507
     79800    0.487020    2.542680
     79825    0.481438    2.543264
     79850    0.486435    2.602138
     79875    0.486227    2.585922
     79900    0.484750    2.582781
     79925    0.480451    2.544650
     79950    0.484027    2.575264
     79975    0.486796    2.546649
     80000    0.487954    2.578684
     80025    0.487422    2.581857
     80050    0.490195    2.603414
     80075    0.492853    2.599477
     80100    0.486686    2.568957
     80125    0.486142    2.581103
     80150    0.491259    2.558914
     80175    0.491784    2.615451
     80200    0.489787    2.597329
     80225    0.493159    2.592059
     80250    0.492083    2.604592
     80275    0.495289    2.600181
     80300    0.489906    2.573396
     80325    0.488681    2.600390
     80350    0.489916    2.580859
     80375    0.486209    2.553344
     80400    0.492460    2.628615
     80425    0.482947    2.501785
     80450    0.488193    2.589642
     80475    0.484760    2.560118
     80500    0.486489    2.551393
     80525    0.492467    2.610584
     80550    0.498262    2.632482
     80575    0.489899    2.627791
     80600    0.489114    2.570601
     80625    0.480109    2.586033
     80650    0.484381    2.596761
     80675    0.487600    2.563407
     80700    0.491553    2.614517
     80725    0.490413    2.579449
     80750    0.481939    2.528729
     80775    0.484821    2.530193
     80800    0.478433    2.541693
     80825    0.483399    2.583355
     80850    0.489657    2.586900
     80875    0.480500    2.570916
     80900    0.482840    2.569219
     80925    0.491282    2.606368
     80950    0.482185    2.574284
     80975    0.487909    2.582044
     81000    0.491620    2.554298
     81025    0.486630    2.573650
     81050    0.492015    2.586287
     81075    0.484536    2.560355
     81100    0.485202    2.589360
     81125    0.490878    2.576705
     81150    0.485511    2.554496
     81175    0.490189    2.578658
     81200    0.492464    2.618143
     81225    0.487818    2.590423
     81250    0.491692    2.603418
     81275    0.489331    2.577287
     81300    0.487828    2.596542
     81325    0.488364    2.563166
     81350    0.489476    2.584519
     81375    0.488579    2.579955
     81400    0.488426    2.572058
     81425    0.488710    2.568042
     81450    0.488009    2.559124
     81475    0.489321    2.588509
     81500    0.489716    2.598936
     81525    0.492318    2.601943
     81550    0.490600    2.561978
     81575    0.491285    2.628739
     81600    0.492315    2.596914
     81625    0.494030    2.592467
     81650    0.489921    2.593195
     81675    0.487946    2.577406
     81700    0.487378    2.560789
     81725    0.484216    2.530386
     81750    0.487237    2.601273
     81775    0.490841    2.570453
     81800    0.486570    2.603028
     81825    0.485381    2.592385
     81850    0.487352    2.572589
     81875    0.489142    2.562569
     81900    0.487905    2.570774
     81925    0.491809    2.599367
     81950    0.486775    2.514910
     81975    0.488751    2.586272
     82000    0.487529    2.591468
     82025    0.488018    2.545419
     82050    0.492034    2.602299
     82075    0.488314    2.552463
     82100    0.487608    2.551685
     82125    0.484032    2.569743
     82150    0.488179    2.605116
     82175    0.493419    2.605480
     82200    0.494891    2.652797
     82225    0.486517    2.606520
     82250    0.484750    2.536579
     82275    0.491745    2.582604
     82300    0.488671    2.588753
     82325    0.484786    2.572610
     82350    0.490251    2.589426
     82375    0.486859    2.611773
     82400    0.498989    2.604800
     82425    0.487392    2.599071
     82450    0.487708    2.578171
     82475    0.485378    2.581512
     82500    0.488578    2.600492
     82525    0.489520    2.587745
     82550    0.487115    2.560536
     82575    0.488730    2.604314
     82600    0.492517    2.581495
     82625    0.488285    2.555257
     82650    0.485777    2.562673
     82675    0.490861    2.563492
     82700    0.483354    2.514935
     82725    0.490956    2.603141
     82750    0.489236    2.597569
     82775    0.482335    2.520323
     82800    0.485771    2.593098
     82825    0.484994    2.600152
     82850    0.486338    2.519612
     82875    0.489147    2.596381
     82900    0.491571    2.625871
     82925    0.486196    2.588989
     82950    0.487339    2.576188
     82975    0.490680    2.600889
     83000    0.489295    2.571180
     83025    0.491829    2.596402
     83050    0.488163    2.603133
     83075    0.486535    2.571920
     83100    0.485556    2.546592
     83125    0.491682    2.622573
     83150    0.488252    2.591693
     83175    0.488748    2.604612
     83200    0.490184    2.552411
     83225    0.483273    2.539366
     83250    0.489255    2.569083
     83275    0.484478    2.529559
     83300    0.483109    2.582404
     83325    0.486595    2.574462
     83350    0.489272    2.595671
     83375    0.492526    2.605939
     83400    0.491721    2.612210
     83425    0.495559    2.598116
     83450    0.491402    2.595542
     83475    0.484902    2.577936
     83500    0.495040    2.599749
     83525    0.483103    2.596287
     83550    0.496010    2.648991
     83575    0.489386    2.595199
     83600    0.495050    2.589270
     83625    0.490613    2.587927
     83650    0.486489    2.604226
     83675    0.482208    2.593463
     83700    0.485430    2.549745
     83725    0.488472    2.590623
     83750    0.490418    2.614150
     83775    0.486987    2.570752
     83800    0.491276    2.612896
     83825    0.482414    2.505002
     83850    0.487119    2.556516
     83875    0.484102    2.539948
     83900    0.493523    2.598454
     83925    0.487464    2.547502
     83950    0.488821    2.595688
     83975    0.488073    2.589961
     84000    0.489281    2.592912
     84025    0.491952    2.583494
     84050    0.482927    2.556940
     84075    0.483662    2.574446
     84100    0.485062    2.575608
     84125    0.486349    2.607003
     84150    0.493055    2.603114
     84175    0.490752    2.573953
     84200    0.488781    2.556578
     84225    0.485279    2.541771
     84250    0.490176    2.549714
     84275    0.488212    2.588757
     84300    0.488587    2.574468
     84325    0.485492    2.583276
     84350    0.485397    2.552704
     84375    0.489201    2.563360
     84400    0.485631    2.583291
     84425    0.488644    2.582559
     84450    0.493490    2.626336
     84475    0.488986    2.607168
     84500    0.488915    2.583829
     84525    0.487623    2.572526
     84550    0.493740    2.651287
     84575    0.487460    2.590875
     84600    0.490324    2.607863
     84625    0.496402    2.617180
     84650    0.486350    2.541273
     84675    0.487902    2.542233
     84700    0.486788    2.564083
     84725    0.486047    2.579161
     84750    0.488425    2.587686
     84775    0.487198    2.583726
     84800    0.485098    2.586049
     84825    0.491687    2.599971
     84850    0.487563    2.551690
     84875    0.489611    2.616574
     84900    0.481124    2.594467
     84925    0.490498    2.597205
     84950    0.484359    2.536457
     84975    0.486469    2.599568
     85000    0.483238    2.570576
     85025    0.491018    2.596808
     85050    0.486230    2.557302
     85075    0.485458    2.580836
     85100    0.491414    2.562098
     85125    0.488407    2.584939
     85150    0.484483    2.551600
     85175    0.482550    2.558915
     85200    0.481168    2.519875
     85225    0.489896    2.598442
     85250    0.488926    2.578359
     85275    0.494598    2.614236
     85300    0.482873    2.552654
     85325    0.487513    2.548203
     85350    0.489512    2.600700
     85375    0.487702    2.577688
     85400    0.487923    2.598226
     85425    0.487590    2.586168
     85450    0.490410    2.635314
     85475    0.486905    2.583420
     85500    0.489662    2.605848
     85525    0.481599    2.574476
     85550    0.488763    2.587420
     85575    0.491727    2.612037
     85600    0.486832    2.575495
     85625    0.489692    2.574351
     85650    0.486180    2.592333
     85675    0.481994    2.572336
     85700    0.485930    2.625800
     85725    0.488788    2.574513
     85750    0.478878    2.517376
     85775    0.484269    2.555716
     85800    0.490025    2.579224
     85825    0.488738    2.613560
     85850    0.484806    2.564015
     85875    0.484782    2.572179
     85900    0.486846    2.536874
     85925    0.486807    2.571508
     85950    0.489798    2.575998
     85975    0.489801    2.592412
     86000    0.486334    2.566116
     86025    0.484377    2.559585
     86050    0.481121    2.562972
     86075    0.494881    2.617513
     86100    0.487998    2.580937
     86125    0.490719    2.591162
     86150    0.485294    2.601352
     86175    0.486025    2.611715
     86200    0.489310    2.596968
     86225    0.488716    2.557316
     86250    0.485009    2.586460
     86275    0.482608    2.567782
     86300    0.489793    2.623252
     86325    0.489138    2.583643
     86350    0.488966    2.571734
     86375    0.489418    2.561228
     86400    0.489477    2.571056
     86425    0.491020    2.573900
     86450    0.482331    2.546629
     86475    0.489511    2.584423
     86500    0.484896    2.544773
     86525    0.489224    2.597718
     86550    0.483748    2.565398
     86575    0.489504    2.548269
     86600    0.487481    2.554790
     86625    0.491639    2.586361
     86650    0.488079    2.553952
     86675    0.485827    2.554781
     86700    0.487365    2.590496
     86725    0.486462    2.568835
     86750    0.485490    2.574422
     86775    0.486920    2.575934
     86800    0.485285    2.592265
     86825    0.490445    2.601249
     86850    0.488620    2.584934
     86875    0.489030    2.570387
     86900    0.482795    2.558609
     86925    0.488164    2.585031
     86950    0.494222    2.609789
     86975    0.485772    2.563525
     87000    0.485589    2.545213
     87025    0.487687    2.604678
     87050    0.486067    2.589242
     87075    0.493073    2.586196
     87100    0.481182    2.556248
     87125    0.493993    2.593440
     87150    0.495163    2.620746
     87175    0.490386    2.596703
     87200    0.486605    2.596663
     87225    0.485056    2.573088
     87250    0.485169    2.568124
     87275    0.486926    2.568920
     87300    0.488069    2.609280
     87325    0.482646    2.546761
     87350    0.486718    2.594518
     87375    0.486580    2.606484
     87400    0.485709    2.561243
     87425    0.485352    2.581615
     87450    0.490542    2.595503
     87475    0.489556    2.600940
     87500    0.484676    2.576612
     87525    0.483174    2.559117
     87550    0.491374    2.597148
     87575    0.487439    2.582610
     87600    0.489767    2.591333
     87625    0.489906    2.618414
     87650    0.478369    2.531866
     87675    0.484834    2.551648
     87700    0.486151    2.542551
     87725    0.486724    2.618400
     87750    0.482854    2.561702
     87775    0.492807    2.631818
     87800    0.483320    2.590613
     87825    0.482576    2.570939
     87850    0.489595    2.568070
     87875    0.484012    2.554301
     87900    0.490854    2.589550
     87925    0.490728    2.601788
     87950    0.489908    2.579051
     87975    0.487736    2.581123
     88000    0.485211    2.565607
     88025    0.481401    2.527371
     88050    0.487852    2.588724
     88075    0.483141    2.592631
     88100    0.490788    2.588104
     88125    0.484578    2.559132
     88150    0.487148    2.595603
     88175    0.493332    2.618231
     88200    0.483420    2.598077
     88225    0.489860    2.608907
     88250    0.482903    2.574952
     88275    0.487675    2.567061
     88300    0.488034    2.592607
     88325    0.494271    2.647514
     88350    0.490850    2.598768
     88375    0.486034    2.579574
     88400    0.492431    2.638448
     88425    0.490830    2.613123
     88450    0.490518    2.538798
     88475    0.481963    2.576247
     88500    0.486921    2.584998
     88525    0.494677    2.597377
     88550    0.486733    2.614507
     88575    0.484216    2.587507
     88600    0.481061    2.526904
     88625    0.487386    2.630443
     88650    0.490681    2.601739
     88675    0.491655    2.602751
     88700    0.488039    2.573984
     88725    0.486088    2.568501
     88750    0.486453    2.550580
     88775    0.488562    2.561403
     88800    0.492828    2.602431
     88825    0.489283    2.563646
     88850    0.488049    2.596538
     88875    0.487783    2.581476
     88900    0.488210    2.568312
     88925    0.488275    2.585920
     88950    0.486734    2.592566
     88975    0.490073    2.631348
     89000    0.490910    2.606773
     89025    0.485884    2.573735
     89050    0.482521    2.564614
     89075    0.494586    2.624875
     89100    0.489300    2.591367
     89125    0.492049    2.623254
     89150    0.483937    2.597366
     89175    0.492817    2.567586
     89200    0.487221    2.593344
     89225    0.488210    2.589524
     89250    0.485529    2.578253
     89275    0.488601    2.577689
     89300    0.482729    2.542415
     89325    0.492481    2.590420
     89350    0.485121    2.586547
     89375    0.481097    2.584439
     89400    0.486628    2.590728
     89425    0.480974    2.534544
     89450    0.488760    2.631445
     89475    0.485490    2.557732
     89500    0.486881    2.530017
     89525    0.486458    2.548816
     89550    0.481800    2.567950
     89575    0.491450    2.631486
     89600    0.486558    2.585857
     89625    0.483672    2.541210
     89650    0.488063    2.574667
     89675    0.489950    2.599552
     89700    0.483662    2.566868
     89725    0.486074    2.594802
     89750    0.489321    2.597514
     89775    0.485862    2.572821
     89800    0.482802    2.524701
     89825    0.487947    2.611440
     89850    0.485801    2.550715
     89875    0.495682    2.595186
     89900    0.485770    2.569544
     89925    0.496455    2.647824
     89950    0.487993    2.556995
     89975    0.489651    2.582223
     90000    0.489039    2.587628
     90025    0.491039    2.638956
     90050    0.481032    2.585654
     90075    0.487552    2.586936
     90100    0.485076    2.564090
     90125    0.477585    2.560795
     90150    0.486497    2.609160
     90175    0.487456    2.577774
     90200    0.477581    2.540481
     90225    0.485783    2.602630
     90250    0.486398    2.564826
     90275    0.488989    2.596305
     90300    0.487463    2.578684
     90325    0.484361    2.587601
     90350    0.488877    2.607490
     90375    0.484855    2.564612
     90400    0.484273    2.562750
     90425    0.488048    2.565287
     90450    0.478291    2.583818
     90475    0.484888    2.552586
     90500    0.481553    2.551302
     90525    0.488964    2.594891
     90550    0.487694    2.568997
     90575    0.486506    2.595851
     90600    0.492108    2.554689
     90625    0.485444    2.590855
     90650    0.488212    2.572191
     90675    0.491583    2.597328
     90700    0.490606    2.591770
     90725    0.480932    2.556593
     90750    0.483869    2.572515
     90775    0.489411    2.554756
     90800    0.484191    2.609357
     90825    0.490290    2.608442
     90850    0.485000    2.566072
     90875    0.482621    2.527767
     90900    0.484305    2.588306
     90925    0.487318    2.568293
     90950    0.487159    2.584486
     90975    0.488105    2.597259
     91000    0.482674    2.550012
     91025    0.488660    2.624473
     91050    0.487941    2.614859
     91075    0.483263    2.562088
     91100    0.487721    2.597851
     91125    0.488080    2.607845
     91150    0.487941    2.574976
     91175    0.483928    2.602414
     91200    0.488649    2.582655
     91225    0.485922    2.600747
     91250    0.484890    2.537773
     91275    0.482497    2.586076
     91300    0.480604    2.541514
     91325    0.480149    2.571288
     91350    0.489059    2.580492
     91375    0.487951    2.582807
     91400    0.484033    2.553836
     91425    0.487118    2.584915
     91450    0.484808    2.575180
     91475    0.484844    2.541317
     91500    0.486331    2.576161
     91525    0.482235    2.509610
     91550    0.489518    2.580019
     91575    0.485606    2.562938
     91600    0.492983    2.649232
     91625    0.488596    2.609122
     91650    0.483207    2.579298
     91675    0.485446    2.550401
     91700    0.490361    2.597483
     91725    0.488814    2.570521
     91750    0.485212    2.578420
     91775    0.486278    2.565215
     91800    0.488266    2.587744
     91825    0.481677    2.537315
     91850    0.492084    2.567705
     91875    0.483559    2.546876
     91900    0.487444    2.534272
     91925    0.490288    2.614204
     91950    0.489410    2.562104
     91975    0.488289    2.577183
     92000    0.484643    2.560581
     92025    0.481730    2.555804
     92050    0.488625    2.581488
     92075    0.487991    2.555880
     92100    0.487206    2.585097
     92125    0.489471    2.582379
     92150    0.487594    2.600617
     92175    0.482278    2.562455
     92200    0.486823    2.540276
     92225    0.482706    2.552007
     92250    0.484205    2.552939
     92275    0.485624    2.563940
     92300    0.486847    2.589639
     92325    0.485872    2.567818
     92350    0.485567    2.564485
     92375    0.483537    2.543908
     92400    0.485412    2.589468
     92425    0.488725    2.587278
     92450    0.488721    2.594334
     92475    0.484015    2.527660
     92500    0.486241    2.559151
     92525    0.486828    2.577087
     92550    0.485661    2.577210
     92575    0.489802    2.599392
     92600    0.485620    2.582194
     92625    0.485303    2.588376
     92650    0.488881    2.544859
     92675    0.486327    2.601451
     92700    0.485556    2.574498
     92725    0.491822    2.602639
     92750    0.492610    2.593039
     92775    0.482660    2.534509
     92800    0.487452    2.603442
     92825    0.477019    2.548261
     92850    0.483346    2.586292
     92875    0.484656    2.582145
     92900    0.485983    2.584589
     92925    0.486784    2.577754
     92950    0.491674    2.613064
     92975    0.487848    2.559308
     93000    0.490723    2.568319
     93025    0.487611    2.607108
     93050    0.490194    2.615077
     93075    0.492743    2.570803
     93100    0.487912    2.590625
     93125    0.488954    2.575370
     93150    0.481987    2.532555
     93175    0.483424    2.529900
     93200    0.488111    2.571654
     93225    0.491051    2.614649
     93250    0.482565    2.590393
     93275    0.486889    2.544591
     93300    0.480233    2.526375
     93325    0.485812    2.600416
     93350    0.485705    2.576119
     93375    0.490124    2.582455
     93400    0.484801    2.590111
     93425    0.487845    2.607085
     93450    0.481489    2.562482
     93475    0.492350    2.590417
     93500    0.489123    2.584488
     93525    0.486188    2.578247
     93550    0.482222    2.538408
     93575    0.484313    2.534631
     93600    0.493984    2.640128
     93625    0.488932    2.570926
     93650    0.489138    2.591118
     93675    0.485062    2.570481
     93700    0.487769    2.590288
     93725    0.485850    2.577369
     93750    0.491787    2.592855
     93775    0.485807    2.573911
     93800    0.487502    2.568787
     93825    0.492524    2.593901
     93850    0.482500    2.536597
     93875    0.484367    2.570476
     93900    0.485041    2.545051
     93925    0.488868    2.584715
     93950    0.487035    2.587630
     93975    0.492757    2.595904
     94000    0.494974    2.605300
     94025    0.494042    2.626985
     94050    0.489175    2.603486
     94075    0.486415    2.584040
     94100    0.499286    2.592454
     94125    0.499640    2.612696
     94150    0.492255    2.598159
     94175    0.489196    2.595747
     94200    0.484815    2.564645
     94225    0.491723    2.629092
     94250    0.487413    2.591228
     94275    0.487581    2.590056
     94300    0.490199    2.615711
     94325    0.491116    2.583386
     94350    0.486761    2.585939
     94375    0.485370    2.567771
     94400    0.483342    2.557227
     94425    0.489380    2.613472
     94450    0.488032    2.583548
     94475    0.485813    2.570740
     94500    0.485087    2.574494
     94525    0.487418    2.538579
     94550    0.489296    2.561840
     94575    0.484524    2.556038
     94600    0.485509    2.622241
     94625    0.487345    2.581763
     94650    0.490122    2.581053
     94675    0.490476    2.604857
     94700    0.486387    2.570975
     94725    0.486643    2.597187
     94750    0.489027    2.592021
     94775    0.488637    2.599373
     94800    0.492586    2.568076
     94825    0.489048    2.569470
     94850    0.488062    2.600673
     94875    0.483937    2.582296
     94900    0.488323    2.575596
     94925    0.487237    2.573732
     94950    0.484507    2.583469
     94975    0.490620    2.611976
     95000    0.485485    2.583025
     95025    0.495396    2.583427
     95050    0.483557    2.551354
     95075    0.487040    2.598199
     95100    0.486713    2.587571
     95125    0.493536    2.607413
     95150    0.487673    2.550030
     95175    0.484339    2.530288
     95200    0.490211    2.555839
     95225    0.493573    2.614728
     95250    0.492572    2.604801
     95275    0.492482    2.611862
     95300    0.486287    2.591381
     95325    0.481270    2.543054
     95350    0.489167    2.611955
     95375    0.485324    2.608589
     95400    0.490526    2.621725
     95425    0.491215    2.586095
     95450    0.481734    2.541102
     95475    0.486089    2.591381
     95500    0.491501    2.586549
     95525    0.486789    2.593500
     95550    0.489888    2.581594
     95575    0.488744    2.566621
     95600    0.491976    2.606502
     95625    0.486505    2.590065
     95650    0.491896    2.595323
     95675    0.486362    2.610678
     95700    0.484909    2.543620
     95725    0.487170    2.583863
     95750    0.485624    2.566220
     95775    0.490246    2.577048
     95800    0.494875    2.621324
     95825    0.488241    2.546622
     95850    0.484747    2.593230
     95875    0.484363    2.530217
     95900    0.488108    2.572108
     95925    0.490812    2.584929
     95950    0.484570    2.565337
     95975    0.485598    2.578385
     96000    0.488041    2.595542
     96025    0.484013    2.524581
     96050    0.483290    2.536983
     96075    0.483036    2.539118
     96100    0.484772    2.560356
     96125    0.492958    2.611279
     96150    0.492520    2.598633
     96175    0.489169    2.578301
     96200    0.487982    2.587930
     96225    0.490442    2.604546
     96250    0.485044    2.549236
     96275    0.485692    2.576131
     96300    0.492096    2.604153
     96325    0.485351    2.559931
     96350    0.494513    2.574689
     96375    0.489486    2.613168
     96400    0.489354    2.595122
     96425    0.490215    2.563805
     96450    0.490911    2.573537
     96475    0.489519    2.601368
     96500    0.486605    2.588796
     96525    0.487135    2.582990
     96550    0.483163    2.592944
     96575    0.485151    2.555725
     96600    0.487830    2.603375
     96625    0.489444    2.554158
     96650    0.491149    2.564937
     96675    0.487405    2.585054
     96700    0.492635    2.590524
     96725    0.488163    2.591023
     96750    0.487691    2.590482
     96775    0.493792    2.648950
     96800    0.490265    2.623760
     96825    0.489725    2.586460
     96850    0.486373    2.570423
     96875    0.488442    2.551356
     96900    0.488855    2.584162
     96925    0.488032    2.571304
     96950    0.492585    2.628860
     96975    0.486180    2.597866
     97000    0.478819    2.560421
     97025    0.481692    2.582824
     97050    0.488158    2.594608
     97075    0.485449    2.590234
     97100    0.488524    2.593319
     97125    0.484992    2.544008
     97150    0.484227    2.567564
     97175    0.485936    2.576970
     97200    0.495880    2.609652
     97225    0.495765    2.660875
     97250    0.487183    2.574331
     97275    0.484852    2.547487
     97300    0.486434    2.559752
     97325    0.484704    2.571373
     97350    0.490016    2.564937
     97375    0.485276    2.571063
     97400    0.493427    2.576181
     97425    0.488841    2.593534
     97450    0.484235    2.552216
     97475    0.488226    2.608781
     97500    0.482716    2.553088
     97525    0.487473    2.568946
     97550    0.486468    2.580768
     97575    0.490888    2.632600
     97600    0.489682    2.577374
     97625    0.491253    2.610969
     97650    0.492790    2.601469
     97675    0.486158    2.573310
     97700    0.487659    2.575042
     97725    0.490870    2.579653
     97750    0.487736    2.534868
     97775    0.488449    2.584478
     97800    0.486808    2.549492
     97825    0.487617    2.564802
     97850    0.481439    2.580027
     97875    0.488732    2.613728
     97900    0.487766    2.593684
     97925    0.492908    2.599449
     97950    0.486527    2.585967
     97975    0.480167    2.546450
     98000    0.489374    2.617291
     98025    0.489195    2.574482
     98050    0.489928    2.579443
     98075    0.494249    2.646497
     98100    0.492927    2.589974
     98125    0.494203    2.604650
     98150    0.493606    2.585555
     98175    0.488944    2.618047
     98200    0.485006    2.569908
     98225    0.486652    2.570213
     98250    0.487265    2.585702
     98275    0.487636    2.558539
     98300    0.488520    2.605182
     98325    0.488328    2.576705
     98350    0.482249    2.574826
     98375    0.482846    2.526387
     98400    0.487946    2.621757
     98425    0.487772    2.600524
     98450    0.491138    2.616442
     98475    0.488050    2.588354
     98500    0.491161    2.578000
     98525    0.488506    2.624487
     98550    0.488565    2.609789
     98575    0.490416    2.641419
     98600    0.488801    2.546542
     98625    0.492333    2.610495
     98650    0.488764    2.603647
     98675    0.487312    2.561891
     98700    0.491183    2.618366
     98725    0.488019    2.595993
     98750    0.490205    2.602789
     98775    0.499588    2.669233
     98800    0.491935    2.626823
     98825    0.486666    2.596819
     98850    0.491477    2.583506
     98875    0.483155    2.590194
     98900    0.487433    2.585270
     98925    0.489042    2.606667
     98950    0.490595    2.598945
     98975    0.488376    2.544186
     99000    0.490531    2.614454
     99025    0.492630    2.600426
     99050    0.489527    2.572370
     99075    0.487311    2.605665
     99100    0.485174    2.554066
     99125    0.486398    2.554846
     99150    0.491055    2.609831
     99175    0.487160    2.586155
     99200    0.488597    2.605905
     99225    0.488359    2.579482
     99250    0.490431    2.589401
     99275    0.489660    2.628372
     99300    0.490579    2.615289
     99325    0.486366    2.576898
     99350    0.493913    2.601219
     99375    0.485803    2.592098
     99400    0.493206    2.641908
     99425    0.479278    2.550453
     99450    0.497022    2.626926
     99475    0.497141    2.616138
     99500    0.486480    2.546253
     99525    0.490168    2.618585
     99550    0.488495    2.582949
     99575    0.484461    2.555776
     99600    0.489796    2.576337
     99625    0.484211    2.554903
     99650    0.482673    2.565145
     99675    0.488604    2.563684
     99700    0.490746    2.606833
     99725    0.488314    2.556158
     99750    0.487932    2.596251
     99775    0.486166    2.555085
     99800    0.486699    2.555507
