 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     69075   -3.61218e+05    0.242931    0.146667    0.186028    0.560000    0.240000    0.322064    0.295973
     69100   -3.62152e+05    0.242463    0.146667    0.185291    0.360000    0.240000    0.322479    0.295341
     69125   -3.61457e+05    0.242546    0.186667    0.186369    0.280000    0.120000    0.322013    0.295226
     69150   -3.60675e+05    0.242586    0.173333    0.184157    0.200000    0.320000    0.322351    0.295894
     69175   -3.60418e+05    0.242633    0.133333    0.185537    0.360000    0.240000    0.321459    0.295559
     69200   -3.60725e+05    0.243071    0.173333    0.186043    0.120000    0.240000    0.322444    0.296380
     69225   -3.60545e+05    0.242931    0.226667    0.185522    0.280000    0.400000    0.321511    0.296376
     69250   -3.61364e+05    0.242108    0.200000    0.183495    0.320000    0.280000    0.321909    0.296442
     69275   -3.60680e+05    0.242025    0.226667    0.184939    0.160000    0.200000    0.321402    0.296423
     69300   -3.61600e+05    0.241869    0.173333    0.183548    0.200000    0.200000    0.320924    0.296000
     69325   -3.62146e+05    0.241316    0.186667    0.184054    0.160000    0.080000    0.321839    0.296546
     69350   -3.60086e+05    0.240727    0.146667    0.183278    0.360000    0.280000    0.321349    0.295741
     69375   -3.60935e+05    0.240906    0.133333    0.183399    0.400000    0.240000    0.321169    0.295645
     69400   -3.59676e+05    0.241007    0.186667    0.182424    0.320000    0.280000    0.321049    0.295807
     69425   -3.59243e+05    0.241185    0.160000    0.182434    0.400000    0.440000    0.321681    0.296870
     69450   -3.61421e+05    0.241460    0.133333    0.183488    0.320000    0.360000    0.321482    0.296820
     69475   -3.62207e+05    0.241673    0.213333    0.184084    0.360000    0.200000    0.322092    0.295915
     69500   -3.61602e+05    0.241545    0.120000    0.184217    0.240000    0.360000    0.322726    0.296084
     69525   -3.62474e+05    0.242102    0.133333    0.183874    0.240000    0.280000    0.322926    0.296183
     69550   -3.61197e+05    0.241266    0.106667    0.184093    0.200000    0.360000    0.321752    0.296017
     69575   -3.62471e+05    0.241113    0.173333    0.183060    0.360000    0.360000    0.321510    0.295916
     69600   -3.62462e+05    0.240939    0.186667    0.183911    0.360000    0.280000    0.321628    0.295903
     69625   -3.63401e+05    0.240726    0.160000    0.182998    0.320000    0.240000    0.321829    0.294867
     69650   -3.63171e+05    0.241028    0.093333    0.182663    0.200000    0.200000    0.321102    0.295624
     69675   -3.61515e+05    0.240926    0.146667    0.183530    0.320000    0.400000    0.321290    0.295252
     69700   -3.60661e+05    0.240565    0.173333    0.182695    0.520000    0.200000    0.321611    0.295791
     69725   -3.61397e+05    0.241419    0.173333    0.183157    0.200000    0.080000    0.322037    0.295833
     69750   -3.61738e+05    0.240777    0.133333    0.184407    0.440000    0.200000    0.321485    0.295513
     69775   -3.63141e+05    0.241320    0.280000    0.183181    0.240000    0.400000    0.321680    0.295149
     69800   -3.62506e+05    0.241045    0.093333    0.182912    0.240000    0.200000    0.321754    0.295937
     69825   -3.61869e+05    0.240708    0.173333    0.183205    0.200000    0.240000    0.321978    0.295727
     69850   -3.62223e+05    0.240635    0.160000    0.182726    0.120000    0.280000    0.321559    0.296307
     69875   -3.61947e+05    0.240148    0.120000    0.182847    0.160000    0.360000    0.320767    0.295904
     69900   -3.61349e+05    0.240770    0.160000    0.183455    0.200000    0.360000    0.321960    0.295755
     69925   -3.61764e+05    0.241985    0.160000    0.184406    0.360000    0.120000    0.322075    0.295713
     69950   -3.61117e+05    0.242381    0.120000    0.184768    0.320000    0.280000    0.321968    0.295985
     69975   -3.60235e+05    0.241359    0.066667    0.183368    0.120000    0.240000    0.321434    0.296046
     70000   -3.58675e+05    0.241296    0.093333    0.183764    0.240000    0.200000    0.321625    0.296430
     70025   -3.60128e+05    0.241693    0.106667    0.184305    0.320000    0.240000    0.321359    0.297519
     70050   -3.60179e+05    0.242138    0.146667    0.184710    0.480000    0.280000    0.321085    0.296420
     70075   -3.59265e+05    0.242522    0.133333    0.185089    0.320000    0.320000    0.322375    0.296575
     70100   -3.61402e+05    0.242367    0.186667    0.186183    0.360000    0.320000    0.320781    0.295995
     70125   -3.59421e+05    0.242694    0.240000    0.185633    0.320000    0.280000    0.322602    0.295470
     70150   -3.60161e+05    0.242573    0.200000    0.185274    0.320000    0.480000    0.321332    0.295772
     70175   -3.58363e+05    0.242882    0.186667    0.185023    0.320000    0.320000    0.320655    0.296348
     70200   -3.58750e+05    0.242374    0.213333    0.184724    0.240000    0.320000    0.321643    0.296320
     70225   -3.58310e+05    0.241947    0.160000    0.186209    0.320000    0.280000    0.322258    0.296562
     70250   -3.57867e+05    0.242243    0.173333    0.184507    0.400000    0.160000    0.321803    0.296324
     70275   -3.59386e+05    0.242450    0.093333    0.185355    0.360000    0.360000    0.321969    0.296674
     70300   -3.58766e+05    0.243078    0.173333    0.184619    0.520000    0.320000    0.321500    0.296404
     70325   -3.60360e+05    0.243262    0.186667    0.186500    0.160000    0.360000    0.322070    0.296848
     70350   -3.59801e+05    0.242746    0.146667    0.184941    0.440000    0.280000    0.321860    0.296384
     70375   -3.58505e+05    0.242973    0.160000    0.186963    0.360000    0.200000    0.322020    0.295939
     70400   -3.59560e+05    0.243794    0.186667    0.187155    0.320000    0.280000    0.322317    0.296191
     70425   -3.59413e+05    0.243221    0.213333    0.186635    0.280000    0.200000    0.321658    0.296940
     70450   -3.59079e+05    0.243682    0.213333    0.187171    0.240000    0.240000    0.321340    0.296850
     70475   -3.60264e+05    0.243800    0.160000    0.186735    0.360000    0.360000    0.322153    0.297069
     70500   -3.60335e+05    0.243827    0.186667    0.188191    0.280000    0.280000    0.322953    0.296231
     70525   -3.60972e+05    0.244701    0.146667    0.187494    0.400000    0.200000    0.320458    0.296080
     70550   -3.60386e+05    0.244262    0.226667    0.187426    0.320000    0.200000    0.321694    0.295786
     70575   -3.58796e+05    0.244150    0.200000    0.187260    0.320000    0.320000    0.321925    0.296217
     70600   -3.60158e+05    0.243607    0.160000    0.186465    0.240000    0.280000    0.322874    0.295802
     70625   -3.57530e+05    0.243789    0.200000    0.187755    0.320000    0.280000    0.321036    0.295933
     70650   -3.59309e+05    0.243336    0.093333    0.186579    0.280000    0.200000    0.322261    0.296707
     70675   -3.60345e+05    0.243530    0.200000    0.186666    0.400000    0.320000    0.321275    0.296627
     70700   -3.61173e+05    0.242966    0.160000    0.185543    0.240000    0.240000    0.321828    0.295765
     70725   -3.60829e+05    0.242755    0.173333    0.185180    0.360000    0.200000    0.321586    0.295501
     70750   -3.62084e+05    0.243431    0.106667    0.186496    0.360000    0.480000    0.321556    0.296052
     70775   -3.60314e+05    0.242880    0.093333    0.185578    0.400000    0.120000    0.321973    0.295918
     70800   -3.58996e+05    0.242940    0.120000    0.185962    0.280000    0.320000    0.321915    0.296289
     70825   -3.60745e+05    0.242696    0.146667    0.184650    0.320000    0.200000    0.321558    0.296002
     70850   -3.61166e+05    0.242845    0.133333    0.184928    0.440000    0.280000    0.322270    0.295652
     70875   -3.60528e+05    0.242308    0.186667    0.185459    0.280000    0.400000    0.321286    0.295732
     70900   -3.59214e+05    0.242576    0.160000    0.185125    0.280000    0.240000    0.322172    0.295849
     70925   -3.57874e+05    0.243036    0.213333    0.185794    0.280000    0.440000    0.321552    0.296278
     70950   -3.58696e+05    0.243903    0.186667    0.186688    0.320000    0.080000    0.322639    0.297082
     70975   -3.58410e+05    0.243359    0.146667    0.186992    0.200000    0.400000    0.322588    0.296685
     71000   -3.57639e+05    0.242859    0.173333    0.185932    0.360000    0.200000    0.322591    0.297097
     71025   -3.58121e+05    0.242938    0.146667    0.185609    0.280000    0.360000    0.321719    0.296700
     71050   -3.56796e+05    0.243540    0.173333    0.185699    0.240000    0.120000    0.321085    0.297132
     71075   -3.56092e+05    0.243912    0.160000    0.186951    0.360000    0.360000    0.322078    0.296372
     71100   -3.57326e+05    0.244238    0.133333    0.186269    0.400000    0.320000    0.321818    0.296807
     71125   -3.58292e+05    0.243029    0.280000    0.186494    0.400000    0.200000    0.321469    0.297453
     71150   -3.57632e+05    0.243179    0.120000    0.186191    0.400000    0.440000    0.322663    0.296652
     71175   -3.60269e+05    0.243612    0.200000    0.186195    0.440000    0.240000    0.321824    0.296091
     71200   -3.60687e+05    0.244256    0.146667    0.187519    0.240000    0.320000    0.321990    0.296033
     71225   -3.60601e+05    0.244471    0.146667    0.187045    0.160000    0.200000    0.321502    0.295622
     71250   -3.62136e+05    0.244195    0.106667    0.187616    0.440000    0.080000    0.322576    0.295979
     71275   -3.61280e+05    0.242943    0.186667    0.186665    0.280000    0.280000    0.322151    0.295881
     71300   -3.61504e+05    0.243797    0.186667    0.187491    0.080000    0.160000    0.321591    0.295828
     71325   -3.60337e+05    0.243718    0.226667    0.187924    0.440000    0.320000    0.321859    0.295735
     71350   -3.59586e+05    0.243543    0.200000    0.186733    0.280000    0.160000    0.321207    0.295943
     71375   -3.58426e+05    0.244304    0.120000    0.188216    0.280000    0.280000    0.322143    0.296416
     71400   -3.59298e+05    0.244257    0.240000    0.187617    0.280000    0.400000    0.321014    0.296086
     71425   -3.59901e+05    0.244537    0.160000    0.188334    0.480000    0.400000    0.320427    0.296050
     71450   -3.59398e+05    0.244572    0.146667    0.188582    0.320000    0.160000    0.323257    0.296741
     71475   -3.59988e+05    0.244625    0.066667    0.188648    0.240000    0.120000    0.320392    0.296366
     71500   -3.59481e+05    0.245608    0.253333    0.189767    0.240000    0.200000    0.321542    0.296512
     71525   -3.58424e+05    0.245635    0.173333    0.190273    0.280000    0.440000    0.321250    0.296285
     71550   -3.60257e+05    0.244648    0.106667    0.188223    0.320000    0.400000    0.320993    0.296776
     71575   -3.58897e+05    0.243838    0.213333    0.188126    0.280000    0.360000    0.321504    0.297052
     71600   -3.59766e+05    0.244486    0.160000    0.188371    0.320000    0.480000    0.321900    0.296479
     71625   -3.61759e+05    0.244487    0.213333    0.188814    0.280000    0.360000    0.321785    0.295853
     71650   -3.61329e+05    0.243933    0.093333    0.188004    0.240000    0.160000    0.322654    0.296213
     71675   -3.61945e+05    0.244802    0.133333    0.189632    0.240000    0.360000    0.322040    0.296270
     71700   -3.60831e+05    0.245059    0.213333    0.190246    0.200000    0.120000    0.321267    0.295925
     71725   -3.59348e+05    0.245107    0.146667    0.190103    0.360000    0.360000    0.321641    0.296252
     71750   -3.58958e+05    0.244850    0.133333    0.189314    0.280000    0.320000    0.322330    0.295925
     71775   -3.58682e+05    0.245105    0.080000    0.189708    0.280000    0.400000    0.322090    0.296111
     71800   -3.60137e+05    0.244756    0.120000    0.189542    0.360000    0.320000    0.322301    0.295860
     71825   -3.60603e+05    0.245566    0.240000    0.189839    0.280000    0.200000    0.322488    0.295864
     71850   -3.59826e+05    0.245677    0.266667    0.189877    0.360000    0.240000    0.321517    0.296102
     71875   -3.60697e+05    0.245975    0.120000    0.189351    0.560000    0.360000    0.321959    0.296388
     71900   -3.62349e+05    0.244221    0.186667    0.188817    0.440000    0.240000    0.322271    0.295980
     71925   -3.60812e+05    0.243621    0.200000    0.188414    0.320000    0.200000    0.320414    0.295598
     71950   -3.61263e+05    0.244076    0.200000    0.188396    0.400000    0.320000    0.322345    0.295162
     71975   -3.61343e+05    0.244786    0.186667    0.189242    0.240000    0.200000    0.321277    0.295925
     72000   -3.61050e+05    0.244893    0.173333    0.189597    0.480000    0.280000    0.321083    0.295585
     72025   -3.59789e+05    0.244031    0.200000    0.188891    0.160000    0.240000    0.321176    0.296156
     72050   -3.59199e+05    0.244291    0.146667    0.188427    0.520000    0.200000    0.322361    0.295997
     72075   -3.57782e+05    0.244264    0.266667    0.187927    0.320000    0.400000    0.321179    0.295374
     72100   -3.58043e+05    0.244037    0.133333    0.188095    0.360000    0.320000    0.322427    0.296407
     72125   -3.58598e+05    0.243743    0.120000    0.188239    0.360000    0.240000    0.321447    0.295894
     72150   -3.60757e+05    0.244538    0.093333    0.186990    0.480000    0.200000    0.321959    0.296443
     72175   -3.59216e+05    0.244335    0.160000    0.187856    0.440000    0.360000    0.321207    0.296387
     72200   -3.60506e+05    0.244599    0.106667    0.188871    0.320000    0.240000    0.321538    0.295963
     72225   -3.60812e+05    0.244684    0.080000    0.190452    0.280000    0.240000    0.322059    0.296149
     72250   -3.57949e+05    0.244292    0.133333    0.188526    0.200000    0.560000    0.321597    0.296213
     72275   -3.62008e+05    0.243632    0.213333    0.188218    0.240000    0.280000    0.321088    0.296243
     72300   -3.60390e+05    0.244466    0.133333    0.188753    0.200000    0.320000    0.321534    0.295530
     72325   -3.60860e+05    0.245009    0.213333    0.189516    0.320000    0.200000    0.321933    0.295898
     72350   -3.59340e+05    0.244642    0.146667    0.188807    0.280000    0.320000    0.322000    0.296124
     72375   -3.60234e+05    0.243938    0.160000    0.188216    0.440000    0.280000    0.321175    0.296227
     72400   -3.59527e+05    0.244258    0.173333    0.187481    0.280000    0.120000    0.321494    0.296072
     72425   -3.62357e+05    0.243152    0.186667    0.188192    0.400000    0.200000    0.321384    0.295920
     72450   -3.62922e+05    0.242675    0.146667    0.188183    0.440000    0.240000    0.322281    0.295895
     72475   -3.61572e+05    0.243296    0.160000    0.187075    0.120000    0.560000    0.321699    0.295491
     72500   -3.61708e+05    0.243035    0.173333    0.186906    0.360000    0.200000    0.320992    0.296201
     72525   -3.61913e+05    0.242989    0.106667    0.187118    0.240000    0.280000    0.321416    0.295390
     72550   -3.62517e+05    0.242830    0.146667    0.187929    0.320000    0.240000    0.321210    0.295350
     72575   -3.61986e+05    0.243338    0.200000    0.187046    0.280000    0.320000    0.321393    0.295303
     72600   -3.62593e+05    0.242806    0.080000    0.187774    0.480000    0.360000    0.322052    0.295809
     72625   -3.61957e+05    0.243200    0.146667    0.187585    0.040000    0.160000    0.321800    0.295082
     72650   -3.62049e+05    0.242951    0.093333    0.187367    0.280000    0.320000    0.321552    0.295565
     72675   -3.62914e+05    0.242827    0.173333    0.187751    0.320000    0.360000    0.321638    0.295694
     72700   -3.62705e+05    0.243494    0.173333    0.187390    0.160000    0.160000    0.321372    0.295735
     72725   -3.62145e+05    0.242626    0.133333    0.186992    0.200000    0.360000    0.320957    0.295804
     72750   -3.60204e+05    0.243343    0.213333    0.186724    0.320000    0.320000    0.322156    0.295834
     72775   -3.59842e+05    0.243590    0.106667    0.186649    0.280000    0.200000    0.322173    0.296526
     72800   -3.59043e+05    0.243067    0.253333    0.186584    0.240000    0.160000    0.321925    0.296543
     72825   -3.57324e+05    0.243370    0.146667    0.186806    0.360000    0.320000    0.322178    0.296453
     72850   -3.60197e+05    0.243424    0.120000    0.187149    0.560000    0.240000    0.321127    0.295970
     72875   -3.61147e+05    0.243707    0.093333    0.186635    0.240000    0.280000    0.322488    0.296070
     72900   -3.59761e+05    0.243631    0.080000    0.187337    0.280000    0.240000    0.321761    0.296351
     72925   -3.60659e+05    0.243712    0.160000    0.187119    0.400000    0.120000    0.321407    0.295967
     72950   -3.60830e+05    0.242773    0.200000    0.186781    0.280000    0.280000    0.321867    0.295891
     72975   -3.60407e+05    0.242956    0.093333    0.186652    0.440000    0.360000    0.321543    0.295870
     73000   -3.62025e+05    0.242446    0.173333    0.186801    0.240000    0.120000    0.321529    0.295687
     73025   -3.62523e+05    0.243138    0.160000    0.187223    0.360000    0.240000    0.322246    0.295706
     73050   -3.63253e+05    0.242553    0.146667    0.186667    0.360000    0.320000    0.322098    0.295355
     73075   -3.63395e+05    0.241938    0.146667    0.185289    0.440000    0.240000    0.321770    0.295371
     73100   -3.63809e+05    0.242057    0.173333    0.186346    0.360000    0.200000    0.321651    0.295241
     73125   -3.64392e+05    0.242290    0.160000    0.185949    0.160000    0.440000    0.322162    0.295638
     73150   -3.64311e+05    0.241772    0.106667    0.185289    0.240000    0.120000    0.321750    0.295379
     73175   -3.63808e+05    0.241853    0.106667    0.185351    0.280000    0.360000    0.323044    0.295335
     73200   -3.64625e+05    0.241370    0.200000    0.183882    0.320000    0.200000    0.321219    0.294983
     73225   -3.63977e+05    0.241112    0.160000    0.183967    0.200000    0.200000    0.321738    0.295045
     73250   -3.63935e+05    0.241471    0.253333    0.184615    0.320000    0.200000    0.320935    0.295369
     73275   -3.63440e+05    0.241276    0.200000    0.184780    0.480000    0.200000    0.321475    0.295070
     73300   -3.62798e+05    0.240145    0.200000    0.183786    0.360000    0.320000    0.321735    0.295516
     73325   -3.63494e+05    0.240069    0.173333    0.182817    0.360000    0.400000    0.322430    0.295539
     73350   -3.62876e+05    0.240132    0.080000    0.183109    0.280000    0.160000    0.320774    0.295048
     73375   -3.62236e+05    0.240148    0.106667    0.183403    0.360000    0.120000    0.321293    0.295506
     73400   -3.65268e+05    0.240929    0.093333    0.182925    0.320000    0.320000    0.321841    0.295582
     73425   -3.65514e+05    0.240699    0.200000    0.184093    0.240000    0.200000    0.321712    0.295027
     73450   -3.64843e+05    0.241773    0.133333    0.184214    0.200000    0.240000    0.321173    0.294853
     73475   -3.64150e+05    0.241797    0.120000    0.184132    0.440000    0.360000    0.321315    0.295213
     73500   -3.63647e+05    0.241020    0.213333    0.184380    0.200000    0.280000    0.320681    0.295740
     73525   -3.63655e+05    0.240882    0.093333    0.184407    0.480000    0.320000    0.322301    0.295262
     73550   -3.63333e+05    0.240628    0.120000    0.184085    0.400000    0.360000    0.320591    0.295644
     73575   -3.65924e+05    0.240039    0.133333    0.183151    0.240000    0.520000    0.322808    0.294384
     73600   -3.63330e+05    0.240332    0.106667    0.183721    0.280000    0.440000    0.322187    0.294674
     73625   -3.64171e+05    0.240508    0.133333    0.182990    0.280000    0.120000    0.321429    0.294675
     73650   -3.64509e+05    0.239859    0.160000    0.182379    0.280000    0.440000    0.321058    0.294051
     73675   -3.64549e+05    0.239757    0.146667    0.183470    0.560000    0.360000    0.321907    0.294818
     73700   -3.62906e+05    0.239699    0.106667    0.183150    0.360000    0.360000    0.322321    0.294595
     73725   -3.63575e+05    0.240292    0.146667    0.183291    0.280000    0.280000    0.322012    0.295252
     73750   -3.62328e+05    0.240630    0.186667    0.184217    0.160000    0.160000    0.322116    0.295122
     73775   -3.62526e+05    0.240241    0.173333    0.184002    0.360000    0.240000    0.321343    0.295858
     73800   -3.62478e+05    0.241159    0.106667    0.184341    0.360000    0.320000    0.322392    0.295772
     73825   -3.63080e+05    0.240636    0.160000    0.182965    0.280000    0.240000    0.321595    0.296095
     73850   -3.61967e+05    0.240949    0.173333    0.183549    0.120000    0.320000    0.321543    0.295505
     73875   -3.63333e+05    0.241899    0.186667    0.185539    0.440000    0.400000    0.321233    0.295752
     73900   -3.61733e+05    0.242415    0.106667    0.184682    0.240000    0.320000    0.321346    0.294986
     73925   -3.61638e+05    0.242919    0.146667    0.185992    0.320000    0.400000    0.322065    0.295451
     73950   -3.62079e+05    0.243358    0.146667    0.186644    0.160000    0.280000    0.322236    0.295665
     73975   -3.59380e+05    0.243617    0.240000    0.187442    0.280000    0.080000    0.321996    0.296113
     74000   -3.60966e+05    0.243341    0.120000    0.186057    0.200000    0.320000    0.321497    0.295829
     74025   -3.59569e+05    0.243374    0.133333    0.187016    0.400000    0.360000    0.322170    0.296558
     74050   -3.61730e+05    0.243291    0.146667    0.185617    0.280000    0.360000    0.321272    0.296660
     74075   -3.60074e+05    0.242682    0.186667    0.184688    0.320000    0.280000    0.321843    0.296195
     74100   -3.59564e+05    0.242866    0.186667    0.186336    0.160000    0.200000    0.321829    0.295825
     74125   -3.61495e+05    0.242432    0.186667    0.185961    0.400000    0.360000    0.322269    0.295902
     74150   -3.58516e+05    0.242860    0.146667    0.186243    0.200000    0.160000    0.321542    0.296269
     74175   -3.59078e+05    0.242981    0.120000    0.185917    0.480000    0.240000    0.321308    0.296854
     74200   -3.58305e+05    0.242252    0.200000    0.185474    0.360000    0.240000    0.321118    0.296641
     74225   -3.58518e+05    0.242838    0.160000    0.186417    0.440000    0.320000    0.321785    0.296169
     74250   -3.58674e+05    0.243230    0.173333    0.186629    0.480000    0.240000    0.321776    0.296712
     74275   -3.58526e+05    0.243824    0.053333    0.186437    0.120000    0.120000    0.322475    0.296253
     74300   -3.57658e+05    0.243955    0.213333    0.185843    0.480000    0.280000    0.320697    0.296497
     74325   -3.55704e+05    0.243073    0.173333    0.185848    0.200000    0.240000    0.321803    0.296789
     74350   -3.58364e+05    0.243514    0.173333    0.187228    0.240000    0.400000    0.321028    0.297207
     74375   -3.57597e+05    0.243722    0.173333    0.186851    0.200000    0.160000    0.321124    0.297470
     74400   -3.58119e+05    0.243185    0.093333    0.186273    0.280000    0.240000    0.321338    0.297130
     74425   -3.57824e+05    0.243536    0.093333    0.186157    0.240000    0.280000    0.320418    0.297266
     74450   -3.56843e+05    0.243853    0.106667    0.186619    0.320000    0.440000    0.320922    0.297220
     74475   -3.57928e+05    0.243711    0.133333    0.186247    0.240000    0.200000    0.322336    0.296684
     74500   -3.58771e+05    0.243732    0.160000    0.187171    0.200000    0.280000    0.321359    0.296713
     74525   -3.59045e+05    0.243646    0.186667    0.186951    0.480000    0.320000    0.321510    0.297068
     74550   -3.58624e+05    0.244188    0.240000    0.186697    0.280000    0.480000    0.322301    0.296532
     74575   -3.58105e+05    0.244152    0.186667    0.187111    0.480000    0.400000    0.321904    0.296042
     74600   -3.58003e+05    0.244180    0.106667    0.186802    0.200000    0.240000    0.321724    0.296713
     74625   -3.58517e+05    0.244101    0.146667    0.187807    0.320000    0.240000    0.321500    0.296443
     74650   -3.57157e+05    0.243349    0.133333    0.187105    0.280000    0.240000    0.322719    0.295865
     74675   -3.57382e+05    0.243239    0.160000    0.187656    0.400000    0.120000    0.321315    0.296196
     74700   -3.59106e+05    0.244726    0.146667    0.188926    0.240000    0.200000    0.321395    0.296971
     74725   -3.57898e+05    0.244756    0.200000    0.187678    0.360000    0.320000    0.320955    0.296430
     74750   -3.58698e+05    0.244242    0.200000    0.187665    0.320000    0.280000    0.322127    0.296532
     74775   -3.59845e+05    0.243601    0.200000    0.186069    0.320000    0.320000    0.321859    0.295664
     74800   -3.58933e+05    0.243530    0.093333    0.187360    0.280000    0.280000    0.321854    0.296334
     74825   -3.58882e+05    0.244497    0.120000    0.188313    0.200000    0.240000    0.321236    0.296134
     74850   -3.59140e+05    0.243948    0.213333    0.187160    0.240000    0.240000    0.321137    0.296442
     74875   -3.59403e+05    0.244649    0.146667    0.188648    0.200000    0.240000    0.321802    0.296456
     74900   -3.56480e+05    0.244771    0.080000    0.188127    0.320000    0.360000    0.322900    0.296393
     74925   -3.56388e+05    0.245086    0.133333    0.187513    0.360000    0.240000    0.321709    0.296485
     74950   -3.59865e+05    0.243386    0.160000    0.187003    0.360000    0.440000    0.321412    0.296253
     74975   -3.58532e+05    0.243812    0.213333    0.187633    0.320000    0.240000    0.321560    0.296612
     75000   -3.58794e+05    0.243815    0.173333    0.186855    0.280000    0.360000    0.322026    0.296110
     75025   -3.59200e+05    0.243448    0.186667    0.187886    0.160000    0.360000    0.322340    0.297149
     75050   -3.60765e+05    0.244342    0.186667    0.188639    0.360000    0.120000    0.322003    0.296114
     75075   -3.61815e+05    0.244185    0.146667    0.187988    0.280000    0.240000    0.321212    0.295806
     75100   -3.59861e+05    0.243781    0.133333    0.187576    0.360000    0.400000    0.321908    0.295718
     75125   -3.62519e+05    0.243017    0.213333    0.187461    0.320000    0.280000    0.321992    0.295065
     75150   -3.60166e+05    0.242963    0.120000    0.186964    0.360000    0.360000    0.321658    0.295434
     75175   -3.59921e+05    0.243691    0.106667    0.186563    0.360000    0.400000    0.322156    0.295911
     75200   -3.60683e+05    0.243245    0.200000    0.187031    0.360000    0.200000    0.322098    0.295469
     75225   -3.61258e+05    0.243617    0.200000    0.187137    0.280000    0.320000    0.322425    0.295919
     75250   -3.62027e+05    0.244168    0.133333    0.188183    0.080000    0.400000    0.322178    0.295789
     75275   -3.61728e+05    0.244914    0.093333    0.188183    0.120000    0.160000    0.321378    0.296181
     75300   -3.60717e+05    0.244074    0.146667    0.188158    0.320000    0.400000    0.321499    0.296187
     75325   -3.60189e+05    0.244565    0.160000    0.186998    0.400000    0.440000    0.321769    0.296243
     75350   -3.58469e+05    0.244620    0.160000    0.187965    0.280000    0.360000    0.321828    0.296687
     75375   -3.61511e+05    0.244760    0.160000    0.187034    0.240000    0.120000    0.320741    0.296180
     75400   -3.59942e+05    0.244466    0.146667    0.188173    0.400000    0.320000    0.321434    0.296112
     75425   -3.58548e+05    0.244469    0.186667    0.186822    0.160000    0.200000    0.322344    0.296327
     75450   -3.61032e+05    0.244018    0.133333    0.187742    0.360000    0.400000    0.321340    0.295473
     75475   -3.60777e+05    0.244381    0.133333    0.186999    0.360000    0.240000    0.321795    0.296110
     75500   -3.60092e+05    0.244016    0.093333    0.187364    0.200000    0.080000    0.321519    0.296394
     75525   -3.60344e+05    0.243217    0.093333    0.187243    0.400000    0.280000    0.322652    0.295812
     75550   -3.59814e+05    0.244086    0.173333    0.187037    0.360000    0.200000    0.322423    0.296231
     75575   -3.59457e+05    0.243899    0.146667    0.187878    0.240000    0.240000    0.321747    0.296166
     75600   -3.58007e+05    0.244062    0.200000    0.188083    0.280000    0.160000    0.321416    0.296484
     75625   -3.59226e+05    0.244496    0.173333    0.187874    0.320000    0.320000    0.322221    0.295844
     75650   -3.58741e+05    0.244461    0.133333    0.187859    0.200000    0.200000    0.322257    0.295941
     75675   -3.59518e+05    0.244014    0.173333    0.187766    0.280000    0.080000    0.322283    0.296681
     75700   -3.59394e+05    0.243352    0.173333    0.187651    0.160000    0.200000    0.321419    0.296868
     75725   -3.59595e+05    0.242482    0.173333    0.185168    0.280000    0.160000    0.322131    0.296465
     75750   -3.62205e+05    0.243070    0.146667    0.187053    0.200000    0.040000    0.321683    0.295931
     75775   -3.61568e+05    0.242497    0.133333    0.186413    0.400000    0.400000    0.321918    0.295992
     75800   -3.62715e+05    0.242930    0.160000    0.186175    0.400000    0.080000    0.321942    0.295546
     75825   -3.61616e+05    0.242637    0.133333    0.185881    0.240000    0.200000    0.321885    0.295526
     75850   -3.62111e+05    0.242459    0.226667    0.187033    0.400000    0.280000    0.322203    0.295719
     75875   -3.60967e+05    0.243447    0.200000    0.186659    0.480000    0.240000    0.322565    0.295912
     75900   -3.62491e+05    0.242217    0.120000    0.186410    0.160000    0.360000    0.321982    0.295591
     75925   -3.60074e+05    0.242850    0.066667    0.187020    0.240000    0.440000    0.321765    0.296258
     75950   -3.58667e+05    0.243464    0.146667    0.186738    0.240000    0.280000    0.322161    0.296076
     75975   -3.59975e+05    0.242849    0.200000    0.186985    0.360000    0.360000    0.321655    0.295945
     76000   -3.57028e+05    0.243907    0.173333    0.187395    0.320000    0.160000    0.321911    0.296489
     76025   -3.56757e+05    0.244471    0.106667    0.187602    0.320000    0.320000    0.321885    0.296178
     76050   -3.55686e+05    0.244099    0.080000    0.187770    0.240000    0.280000    0.321512    0.297296
     76075   -3.58252e+05    0.243846    0.293333    0.187670    0.280000    0.400000    0.321373    0.296673
     76100   -3.58251e+05    0.243616    0.253333    0.187538    0.360000    0.440000    0.321747    0.296067
     76125   -3.58568e+05    0.244136    0.146667    0.187258    0.360000    0.600000    0.321610    0.296472
     76150   -3.60573e+05    0.243390    0.120000    0.186662    0.280000    0.320000    0.321414    0.296098
     76175   -3.60264e+05    0.243419    0.173333    0.186374    0.280000    0.240000    0.321541    0.295667
     76200   -3.61718e+05    0.242693    0.186667    0.187282    0.320000    0.400000    0.321119    0.295999
     76225   -3.61454e+05    0.242849    0.106667    0.186391    0.400000    0.320000    0.321308    0.295428
     76250   -3.61011e+05    0.242371    0.146667    0.186069    0.240000    0.400000    0.321667    0.295274
     76275   -3.61412e+05    0.242885    0.200000    0.186031    0.360000    0.520000    0.321868    0.295680
     76300   -3.58534e+05    0.242789    0.093333    0.185991    0.160000    0.280000    0.321947    0.296474
